wikiStats|am

redirects|108
p|last_eruption|0
p|prominence|0
p|coordinates_ref|0
p|language|0
p|volcanic_arc/belt|0
p|label_position|1
p|range|0
p|lat_d|1
p|grid_ref_UK|0
p|grid_ref_Ireland|0
p|other_name|0
p|region|0
p|lat_NS|1
p|photo_size|0
p|elevation_ft|0
p|map_border|0
p|x%|0
p|dim|0
p|lat_m|1
p|type|0
p|volcanic_belt|0
p|translation|0
p|topo|0
p|long_EW|1
p|volcanic_arc|0
p|display|0
p|long_s|1

template|መለጠፊያ:ባንዲራ
count|4
properties|1
p|ስፋት|4

template|መለጠፊያ:Succession box
count|161
properties|39
p|with21|0
p|with18|0
p|with13|0
p|with25|0
p|years|161
p|with24|0
p|before5|0
p|with3|0
p|with7|0
p|with14|0
p|after5|0
p|before|161
p|with22|0
p|with11|0
p|with10|0
p|before4|0
p|with6|0
p|with8|0
p|with17|0
p|with2|0
p|before3|0
p|after2|0
p|after|161
p|alongside|0
p|with9|0
p|with|0
p|with5|0
p|with16|0
p|before2|0
p|after3|0
p|with12|0
p|title|161
p|with23|0
p|with15|0
p|with20|0
p|rows|0
p|with4|0
p|with19|0
p|after4|0

template|መለጠፊያ:የእግር ኳስ ሰው መረጃ
count|62
properties|192
p|አሰልጣኝ_ቡድን6|2
p|ጨዋታዎች1|57
p|ክለብ13|2
p|አሰልጣኝ_ቡድን18|1
p|አሰልጣኝ_ዓመታት2|2
p|ብሔራዊ_ቡድን3|8
p|ጎሎች16|1
p|የሥዕል_መግለጫ|26
p|ጎሎች22|1
p|አሰልጣኝ_ዓመታት1|2
p|ዓመታት17|1
p|አሰልጣኝ_ቡድን2|2
p|አሰልጣኝ_ዓመታት7|2
p|ጎሎች6|19
p|ወጣት_ጎሎች3|0
p|ዓመታት12|3
p|አሰልጣኝ_ዓመታት26|1
p|ጨዋታዎች8|10
p|ዓመታት13|2
p|አሰልጣኝ_ዓመታት15|1
p|ብሔራዊ_ጎሎች4|1
p|አሰልጣኝ_ዓመታት8|1
p|ጨዋታዎች14|1
p|ዓመታት22|1
p|አሰልጣኝ_ቡድን3|2
p|ዓመታት11|3
p|ጨዋታዎች19|1
p|ክለብ17|1
p|ጎሎች2|56
p|ጨዋታዎች20|1
p|ክለብ24|1
p|ዓመታት24|1
p|አሰልጣኝ_ቡድን1|2
p|ወጣት_ክለብ2|11
p|አሰልጣኝ_ዓመታት19|1
p|ክለብ1|60
p|ክለብ19|1
p|ጎሎች11|3
p|ብሔራዊ_ቡድን4|1
p|ጎሎች9|6
p|አሰልጣኝ_ዓመታት23|1
p|ዓመታት3|50
p|ስም|61
p|አሰልጣኝ_ዓመታት12|1
p|አሰልጣኝ_ቡድን13|1
p|ጨዋታዎች5|27
p|ወጣት_ጨዋታዎች1|0
p|ክለብ5|28
p|ዓመታት4|42
p|አሰልጣኝ_ቡድን24|1
p|ብሔራዊ_ጨዋታዎች2|19
p|ጎሎች7|15
p|ክለብ12|3
p|አሰልጣኝ_ዓመታት25|1
p|ወጣት_ጎሎች2|0
p|ጨዋታዎች23|1
p|የጨዋታ_ቦታ|60
p|አሰልጣኝ_ቡድን22|1
p|አሰልጣኝ_ዓመታት3|2
p|ጎሎች25|1
p|ጨዋታዎች12|3
p|ወጣት_ክለብ1|34
p|ጎሎች10|5
p|አሰልጣኝ_ቡድን9|1
p|ክለብ8|11
p|ጨዋታዎች25|1
p|ክለብ_ትክክል|58
p|አሰልጣኝ_ቡድን11|1
p|ብሔራዊ_ቡድን2|19
p|ጎሎች1|57
p|ክለብ20|1
p|ክለብ23|1
p|አሰልጣኝ_ቡድን21|1
p|አሰልጣኝ_ዓመታት18|1
p|ብሔራዊ_ጎሎች3|8
p|ጎሎች17|1
p|ሙሉ_ስም|61
p|ቁመት|60
p|ዓመታት23|1
p|አሰልጣኝ_ቡድን10|1
p|ጨዋታዎች9|6
p|ዓመታት16|1
p|ክለብ16|1
p|ክለብ9|6
p|ወጣት_ጎሎች1|0
p|ጨዋታዎች4|42
p|አሰልጣኝ_ዓመታት20|1
p|ብሔራዊ_ዓመታት4|1
p|አሰልጣኝ_ቡድን25|1
p|ብሔራዊ_ጨዋታዎች1|58
p|አሰልጣኝ_ዓመታት14|1
p|አሰልጣኝ_ቡድን26|1
p|አሰልጣኝ_ቡድን14|1
p|ጎሎች21|1
p|ጨዋታዎች15|1
p|ጎሎች14|1
p|ክለብ2|58
p|የትውልድ_ከተማ|13
p|አሰልጣኝ_ቡድን5|2
p|ክለብ4|42
p|ጨዋታዎች22|1
p|አሰልጣኝ_ቡድን12|1
p|ዓመታት5|28
p|ክለብ22|1
p|አሰልጣኝ_ዓመታት10|1
p|አሰልጣኝ_ቡድን15|1
p|ጎሎች4|42
p|ጎሎች24|1
p|ጨዋታዎች11|3
p|አሰልጣኝ_ዓመታት24|1
p|ክለብ11|3
p|አሰልጣኝ_ቡድን8|1
p|አሰልጣኝ_ቡድን23|1
p|ብሔራዊ_ጎሎች2|19
p|ዓመታት19|1
p|ወጣት_ዓመታት1|20
p|ዓመታት9|6
p|ብሔራዊ_ቡድን1|59
p|ክለብ7|15
p|ጨዋታዎች3|49
p|ብሔራዊ_ዓመታት2|19
p|ጎሎች8|10
p|የትውልድ_ሀገር|13
p|ጨዋታዎች7|15
p|ጎሎች18|1
p|ጎሎች5|27
p|አሰልጣኝ_ዓመታት17|1
p|የትውልድ_ቦታ|48
p|አሰልጣኝ_ቡድን20|1
p|አሰልጣኝ_ቡድን16|1
p|ዓመታት1|58
p|አሰልጣኝ_ዓመታት21|1
p|አሰልጣኝ_ዓመታት4|2
p|ጎሎች20|1
p|አሰልጣኝ_ቡድን19|1
p|ዓመታት15|1
p|አሰልጣኝ_ዓመታት13|1
p|ወጣት_ዓመታት2|5
p|ጨዋታዎች16|1
p|ጎሎች13|2
p|ዓመታት20|1
p|ብሔራዊ_ዓመታት3|8
p|ክለብ15|1
p|ጎሎች15|1
p|ጨዋታዎች17|1
p|ጎሎች23|1
p|ወጣት_ጨዋታዎች2|0
p|ክለብ10|5
p|ክለብ3|50
p|ክለብ21|1
p|አሰልጣኝ_ዓመታት16|1
p|ብሔራዊ_ጨዋታዎች3|8
p|አሰልጣኝ_ቡድን17|1
p|ዓመታት8|11
p|አሰልጣኝ_ዓመታት11|1
p|ጨዋታዎች10|5
p|ጎሎች19|1
p|ዓመታት18|1
p|አሰልጣኝ_ቡድን7|2
p|ብሔራዊ_ዓመታት1|58
p|ዓመታት6|19
p|አሰልጣኝ_ዓመታት6|2
p|ጨዋታዎች2|56
p|ጨዋታዎች21|1
p|ብሔራዊ_ጎሎች1|58
p|ጎሎች3|49
p|ብሔራዊ_ትክክል|53
p|ሥዕል|52
p|ጎሎች12|3
p|ወጣት_ክለብ3|3
p|ዓመታት25|1
p|ወጣት_ጨዋታዎች3|0
p|ዓመታት14|1
p|ወጣት_ዓመታት3|1
p|ዓመታት2|57
p|ጨዋታዎች6|19
p|ክለብ6|19
p|ዓመታት7|15
p|አሰልጣኝ_ዓመታት22|1
p|አሰልጣኝ_ዓመታት9|1
p|የትውልድ_ቀን|61
p|ጨዋታዎች13|2
p|ዓመታት21|1
p|ክለብ25|1
p|ክለብ14|1
p|ዓመታት10|5
p|ጨዋታዎች18|1
p|ክለብ18|1
p|ብሔራዊ_ጨዋታዎች4|1
p|አሰልጣኝ_ቡድን4|2
p|አሰልጣኝ_ዓመታት5|2
p|ጨዋታዎች24|1

template|መለጠፊያ:ክፈፍ
count|3
properties|9
p|ግድግዳ ቀለም|1
p|margin|0
p|ስፋት|0
p|ቀለም ጥንቅር|1
p|ርዕስ|1
p|ስዕል|0
p|ታች አቃፊ|1
p|የስዕል ስፋት|0
p|ይዘት |0

template|መለጠፊያ:Wayback
count|756
properties|3
p|date|756
p|2|0
p|df|0

template|መለጠፊያ:የሀገር መረጃ
count|222
properties|75
p|የሕዝብ_ብዛት_ቆጠራ|77
p|ሰዓት_ክልል|206
p|p7_ባንዲራ|1
p|s3|2
p|ታሪካዊ_ክስተቶች|67
p|s4|2
p|s12|1
p|p4|2
p|ብሔራዊ_መዝሙር|0
p|p7|1
p|p5|1
p|s8|2
p|ስም|218
p|s2_ባንዲራ|3
p|s13|1
p|s15_ባንዲራ|1
p|የመሪዎች_ስም|209
p|ማኅተም_ሥዕል|213
p|s5|2
p|p6_ባንዲራ|1
p|s13_ባንዲራ|1
p|s2|3
p|s11_ባንዲራ|2
p|p4_ባንዲራ|2
p|s9|2
p|p2_ባንዲራ|2
p|ሙሉ_ስም|219
p|የሕዝብ_ብዛት_ከዓለም|177
p|የስልክ_መግቢያ|205
p|የመንግስት_ዓይነት|1
p|የግርጌ_ማስታወሻ|1
p|ዋና_ከተማ|215
p|p3|2
p|ውሀ_ከመቶ|118
p|s14|1
p|ባንዲራ_ስፋት|4
p|p3_ባንዲራ|2
p|s6|2
p|የሕዝብ_ብዛት_ግምት|185
p|s4_ባንዲራ|2
p|s6_ባንዲራ|2
p|s10_ባንዲራ|2
p|ተመሠረተ_ፈረሰ_ዓመት|11
p|ብሔራዊ_ቋንቋ|215
p|የገንዘብ_ስም|191
p|ከፍተኛ_ደረጃ_ከባቢ|188
p|የምንዛሬ_ኮድ|0
p|s1|6
p|የመሬት_ስፋት|209
p|p2|2
p|ካርታ_ሥዕል|220
p|s7_ባንዲራ|2
p|s5_ባንዲራ|2
p|የሕዝብ_ብዛት_ግምት_ዓመት|176
p|s3_ባንዲራ|2
p|s8_ባንዲራ|2
p|ታሪካዊ_ቀናት|64
p|የሕዝብ_ብዛት_ቆጠራ_ዓመት|82
p|s14_ባንዲራ|1
p|s7|2
p|p5_ባንዲራ|1
p|ባንዲራ_ሥዕል|218
p|s12_ባንዲራ|1
p|s1_ባንዲራ|7
p|የመሬት_ስፋት_ከዓለም|191
p|p1|6
p|s9_ባንዲራ|2
p|s15|1
p|s10|2
p|የሕዝብ_ብዛት_ቆጠራ_ከዓለም|5
p|መዝሙር|181
p|p6|1
p|p1_ባንዲራ|5
p|s11|2
p|ካርታ_መግለጫ_ፅሁፍ|44

template|መለጠፊያ:Navbox
count|18
properties|107
p|navbar|0
p|list15|0
p|group6style|0
p|group19style|0
p|group10style|0
p|list12|0
p|group12|0
p|list6style|0
p|name|2
p|evenstyle|0
p|list11style|0
p|group4style|0
p|list1style|0
p|list16style|0
p|imageleftstyle|0
p|group13|0
p|list20style|0
p|border|0
p|list17style|0
p|state|2
p|below|2
p|group2|2
p|list8|0
p|group17|0
p|group1style|0
p|style|0
p|image|2
p|groupstyle|2
p|group15style|0
p|list3|0
p|group17style|0
p|group5style|0
p|group11|0
p|list13|0
p|belowstyle|2
p|list7|0
p|group13style|0
p|listpadding|0
p|evenodd|0
p|innerstyle|0
p|list10style|0
p|group2style|0
p|list18style|0
p|list2style|0
p|group20style|0
p|group6|0
p|list4|2
p|list20|0
p|list15style|0
p|group14|0
p|list14style|0
p|group3|2
p|list3style|0
p|list7style|0
p|above|0
p|imagestyle|0
p|group7style|0
p|list19|0
p|group18|0
p|list14|0
p|group18style|0
p|bodystyle|0
p|list12style|0
p|list8style|0
p|list10|0
p|list1|2
p|group11style|0
p|group9|0
p|group7|0
p|group10|0
p|group19|0
p|list9style|0
p|list13style|0
p|group3style|0
p|group8style|0
p|group15|0
p|list4style|0
p|group12style|0
p|group4|2
p|list5|2
p|list18|0
p|imageleft|0
p|group8|0
p|list17|0
p|group20|0
p|list6|0
p|oddstyle|0
p|list1padding|0
p|list11|0
p|liststyle|0
p|title|2
p|group16style|0
p|list2|0
p|group14style|0
p|titlestyle|2
p|list16|0
p|list9|0
p|titlegroupstyle|0
p|basestyle|0
p|abovestyle|0
p|group1|2
p|list19style|0
p|group5|2
p|titlegroup|0
p|group9style|0
p|group16|0
p|list5style|0

template|መለጠፊያ:የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤች
count|2
properties|4
p|scenarios|0
p|ግጥሚያዎች|1
p|tiebreakers|0
p|የተስፋፋ|1

template|መለጠፊያ:የንጉሥ መረጃ
count|147
properties|25
p|በዓለ_ንግሥ|16
p|ግዛት|136
p|ርዕስ|134
p|ስም|146
p|ስዕል|0
p|የተወለዱት|40
p|እናት|42
p|ቀዳሚ2|3
p|ተከታይ2|3
p|ፊርማ|7
p|ሙሉ_ስም|40
p|ልጆች|29
p|ግዛት2|4
p|የተቀበሩት|18
p|አባት|82
p|የስዕል_መግለጫ|97
p|ርዕስ2|3
p|ተከታይ|130
p|ባለቤት|46
p|ሥርወ-መንግሥት|138
p|ቀዳሚ|129
p|የሞቱት|39
p|የስዕል_ስፋት|39
p|ሀይማኖት|52
p|በዓለ_ንግሥ2|0

template|መለጠፊያ:S-ttl
count|245
properties|49
p|with21|0
p|with18|0
p|with13|0
p|regent4|0
p|with25|0
p|years|189
p|with24|0
p|with3|0
p|years8|0
p|with7|0
p|with14|0
p|years6|0
p|with22|0
p|with11|0
p|regent5|0
p|regent1|0
p|years3|0
p|with10|0
p|with6|0
p|creation|0
p|with8|0
p|with17|0
p|with2|0
p|regent6|0
p|years5|0
p|years2|0
p|lords|0
p|alongside|0
p|with9|0
p|with|0
p|regent2|0
p|with5|0
p|with16|0
p|regent3|0
p|with12|0
p|title|189
p|dynasty|0
p|with23|0
p|district|0
p|regent7|0
p|years1|0
p|years4|0
p|with15|0
p|with20|0
p|rows|0
p|with4|0
p|regent8|0
p|with19|0
p|years7|0

template|መለጠፊያ:የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ጂ
count|2
properties|4
p|scenarios|0
p|ግጥሚያዎች|1
p|tiebreakers|0
p|የተስፋፋ|1


