wikiStats|lt

redirects|2496
p|įkurtas|5
p|tinklalapis|0
p|PM|26
p|kirč|0
p|IS|26
p|UNESCO id|0
p|vėliava|0
p|admVienetas|0
p|pastokodas|0
p|pavadinimas|6
p|admVienetoVardas|0
p|vadovotitulas|0
p|IM|26
p|gyventoju|26
p|lat|0
p|globėjas|0
p|PS|26
p|plotas|1
p|vadovas|0
p|origpavadin|25
p|valstRegionas|26

template|Šablonas:Taxobox mokslinis pavadinimas 2
count|16
properties|5
p|autorius|16
p|autoriai|0
p|lotpav|16
p|color|16
p|metai|6

template|Šablonas:Infolentelė valstybės ekonomika
count|34
properties|30
p|importuojamos prekės|7
p|prekybinės organizacijos|18
p|rezervai|24
p|importas|32
p|ekonominės pagalbos išlaidos|3
p|valstybės skola|20
p|BVP rodiklis pagal šalies ekonomikos sritis|30
p|image|0
p|Valstybė|33
p|darbo jėgos užimtumas šalies ūkio sektoriuose|19
p|valiuta|33
p|eksporto partneriai|31
p|importo partneriai|31
p|biudžetinis laikotarpis|24
p|darbo jėgos neužimtumas šalies ūkio sektoriuose|30
p|metinis BVP augimas|31
p|pajamos|33
p|BVP metinis gyventojų rodiklis|32
p|tiesioginių užsienio investicijų fondas|10
p|užsienio skolos|13
p|metinis infliacijos rodiklis|31
p|kreditų reitingai|18
p|pagrindinės šalies pramonės šakos|14
p|bendrojo vidaus produkto rodiklis|31
p|gyvenimo kokybės indeksas|22
p|eksportas|32
p|darbingų žmonių skaičius šalyje|20
p|eksportuojamos prekės|9
p|išlaidos|33
p|width|33

template|Šablonas:Infolentelė bendrovė
count|57
properties|57
p|footnotes|0
p|company_type|49
p|antraštė|0
p|parent|2
p|padaliniai|0
p|area_served|2
p|gimtąja_kalba|0
p|founder|12
p|location|23
p|logootipas|0
p|subsid|2
p|company_name|54
p|uždaryta|0
p|simbolis|0
p|pirmtakas|0
p|vieta|0
p|žanras|0
p|paslaugos|1
p|operating_income|7
p|holdingas|0
p|company_logo|41
p|location_city|33
p|industry|49
p|products|45
p|produktai|0
p|įplaukos|0
p|pajamos|1
p|num_employees|27
p|turtas|0
p|foundation|54
p|likimas|0
p|produkcija|0
p|tinklalapis|1
p|įkūrėjas|0
p|forma|0
p|komercinis_pav|0
p|aktyvas|0
p|pramonė|0
p|revenue|18
p|homepage|47
p|dukterinė|0
p|divisions|0
p|įkurta|1
p|vietos|1
p|pastabos|0
p|akcijos|0
p|perėmėjas|0
p|pelnas|0
p|darbuotojų|1
p|owner|3
p|net_income|15
p|pavadinimas|1
p|key_people|30
p|savininkas|0
p|svarbiausi_darb|5
p|romanizuotas_pav|0
p|plotas|0

template|Šablonas:F1 lenktynės
count|32
properties|6
p|Metai|32
p|Kitos lenktynės sezone|32
p|Pavadinimas|32
p|Kitų metų lenktynės|32
p|Pernykštės lenktynės|32
p|Lenktynės prieš tai|32

template|Šablonas:Infobox Olympics Japonija
count|4
properties|10
p|Bronza|2
p|Veliavnesys|0
p|Sidabras|2
p|OficialusAsmenys|0
p|Žaidynės|2
p|Dalyviai|2
p|Suma|2
p|Vieta|2
p|SportoSakos|1
p|Auksas|2

template|Šablonas:Infolentelė antenų atrama
count|2
properties|15
p|nugriautas|0
p|statybos end|1
p|tipas|2
p|platuma|2
p|ilguma|2
p|image|0
p|vieta|2
p|eksploat bgn|1
p|paskirtis|0
p|altitudė|1
p|aukštis|2
p|eksploat end|0
p|pavadinimas|2
p|savininkas|2
p|statybos bgn|0

template|Šablonas:City/Mauritanijos miestas
count|24
properties|30
p|herbas|0
p|paveikslėlio tekstas|16
p|IL|23
p|NS|0
p|vikiteka|14
p|departamentas|11
p|altitudė|12
p|paveikslėlis|16
p|gyventojumetai|23
p|PL|23
p|long|0
p|įkurtas|0
p|tinklalapis|0
p|PM|23
p|kirč|0
p|IS|23
p|UNESCO id|4
p|vėliava|0
p|EW|0
p|pastokodas|0
p|pavadinimas|1
p|regionas|22
p|vadovotitulas|0
p|IM|23
p|gyventoju|22
p|lat|0
p|PS|23
p|plotas|1
p|vadovas|0
p|origpavadin|23

template|Šablonas:Infolentelė archeologinė kultūra
count|108
properties|23
p|Žemėlapis|61
p|Gyvenvietės|22
p|Prieš tai|84
p|Rasė|1
p|Valstybingumas|6
p|Kalba|56
p|conflict|0
p|Wiki|21
p|Aprašymas|37
p|PradžiosMet|107
p|Atšakos|9
p|plotis|0
p|Regionas|83
p|PabaigosMet|107
p|life_span|0
p|ŽemAprašymas|34
p|spalva|107
p|Po to|98
p|Žmogus|8
p|Vieta|100
p|Vaizdas|53
p|Dalis|20
p|Laikotarpis|107

template|Šablonas:City/Antigvos ir Barbudos miestas
count|5
properties|30
p|herbas|0
p|paveikslėlio tekstas|1
p|IL|4
p|NS|0
p|vikiteka|1
p|sala|4
p|altitudė|0
p|paveikslėlis|2
p|gyventojumetai|3
p|PL|4
p|parapija|1
p|long|0
p|įkurtas|0
p|tinklalapis|0
p|PM|4
p|kirč|0
p|IS|4
p|UNESCO id|0
p|vėliava|0
p|pastokodas|0
p|pavadinimas|0
p|vadovotitulas|0
p|IM|4
p|gyventoju|3
p|lat|0
p|globėjas|0
p|PS|4
p|plotas|1
p|vadovas|0
p|origpavadin|4

template|Šablonas:City/Maltos miestas
count|72
properties|30
p|herbas|50
p|paveikslėlio tekstas|53
p|IL|71
p|NS|0
p|vikiteka|50
p|sala|9
p|altitudė|2
p|paveikslėlis|63
p|gyventojumetai|61
p|PL|71
p|savivaldybe|69
p|long|0
p|įkurtas|0
p|tinklalapis|25
p|PM|71
p|kirč|16
p|IS|71
p|UNESCO id|2
p|vėliava|39
p|pastokodas|35
p|pavadinimas|69
p|vadovotitulas|42
p|IM|71
p|gyventoju|70
p|lat|0
p|globėjas|3
p|PS|71
p|plotas|45
p|vadovas|39
p|origpavadin|31

template|Šablonas:Iliustruotas sąrašas šeima
count|4
properties|2
p|namela|4
p|namelt|3

template|Šablonas:4RoundBracket-Byes
count|3
properties|98
p|RD2-seed03|3
p|RD1-seed12|3
p|RD1-team06|1
p|RD4-score02|3
p|RD1-seed01|1
p|RD1-team03|3
p|RD2-score02|3
p|RD1-seed06|1
p|RD1-team15|3
p|RD2-seed07|3
p|RD1-score06|1
p|RD2-team04|3
p|RD3-team02|3
p|RD1-score03|3
p|RD1-team11|3
p|RD2-score05|3
p|RD1-score14|3
p|group2|0
p|RD3|3
p|RD1-team09|1
p|RD1-score11|3
p|RD1-seed07|3
p|RD1-seed13|3
p|RD1-seed02|1
p|RD4-seed02|3
p|RD3-seed02|3
p|RD1-team12|3
p|RD1-score02|1
p|RD1-seed04|3
p|RD1-team02|1
p|RD1-seed11|3
p|RD3-team03|3
p|RD1-score07|3
p|RD1-seed15|3
p|RD2-score01|3
p|RD2-team03|3
p|RD3-seed01|3
p|RD2-seed06|3
p|RD1-seed03|3
p|RD1-score13|3
p|RD1-seed14|3
p|RD4-seed01|3
p|RD1|3
p|RD1-seed08|3
p|RD3-score03|3
p|RD2-seed01|3
p|RD1-score10|1
p|RD2-score06|3
p|RD4-team02|3
p|RD3-score02|3
p|team-width|0
p|RD3-score01|3
p|RD1-seed05|1
p|RD1-score12|3
p|RD3-team04|3
p|RD3-score04|3
p|RD1-score01|1
p|RD2-team07|3
p|RD2-seed04|3
p|RD1-seed16|3
p|score-width|0
p|RD1-team08|3
p|RD1-score08|3
p|RD1-score09|1
p|RD2-team02|3
p|RD2-seed05|3
p|RD4-score01|3
p|RD2-team06|3
p|RD1-seed09|1
p|RD2-score07|3
p|RD1-team01|1
p|RD2-seed02|3
p|RD2-score08|3
p|RD2|3
p|RD1-team16|3
p|RD1-team13|3
p|RD1-seed10|1
p|RD4-team01|3
p|RD2-score03|3
p|RD3-seed04|3
p|RD2-team05|3
p|RD1-team05|1
p|RD2-team08|3
p|RD1-team14|3
p|RD1-team07|3
p|RD1-team04|3
p|RD1-score16|3
p|RD1-score05|1
p|RD3-team01|3
p|RD2-seed08|3
p|RD2-score04|3
p|RD1-score15|3
p|RD3-seed03|3
p|RD1-score04|3
p|group1|0
p|RD4|3
p|RD2-team01|3
p|RD1-team10|1

template|Šablonas:City/Makedonijos miestas
count|38
properties|31
p|herbas|27
p|paveikslėlio tekstas|23
p|IL|37
p|NS|5
p|vikiteka|27
p|altitudė|1
p|paveikslėlis|34
p|gyventojumetai|28
p|PL|37
p|long|0
p|įkurtas|3
p|tinklalapis|16
p|PM|37
p|kirč|30
p|IS|37
p|UNESCO id|1
p|vėliava|15
p|admVienetas|2
p|pastokodas|13
p|pavadinimas|28
p|regionas|25
p|admVienetoVardas|2
p|vadovotitulas|3
p|IM|37
p|gyventoju|37
p|lat|0
p|globėjas|0
p|PS|37
p|plotas|6
p|vadovas|6
p|origpavadin|36

template|Šablonas:City/Saudo Arabijos miestas
count|14
properties|30
p|herbas|0
p|paveikslėlio tekstas|6
p|IL|13
p|NS|0
p|vikiteka|5
p|altitudė|2
p|paveikslėlis|6
p|gyventojumetai|13
p|PL|13
p|long|0
p|įkurtas|1
p|tinklalapis|3
p|PM|13
p|kirč|0
p|IS|13
p|rajonas|0
p|UNESCO id|0
p|vėliava|0
p|pastokodas|0
p|pavadinimas|0
p|vadovotitulas|0
p|emyratas|13
p|IM|13
p|gyventoju|13
p|lat|0
p|globėjas|0
p|PS|13
p|plotas|3
p|vadovas|0
p|origpavadin|13

template|Šablonas:Columns
count|5
properties|9
p|col7|0
p|col3|2
p|col6|0
p|col2|3
p|col5|0
p|gap|2
p|col1|3
p|width|3
p|col4|1

template|Šablonas:Infolentelė Kinijos valdovas
count|4
properties|17
p|pirmtakas2|0
p|šventyklos|1
p|mirė|2
p|pirmtakas|1
p|valdymas2|1
p|vardas|2
p|titulas|3
p|titulas2|1
p|gimė|2
p|pavardė|2
p|pomirtinis|2
p|klanas|2
p|įpėdinis2|0
p|pavadinimas|3
p|valdymas|3
p|įpėdinis|1
p|paveikslas|3

template|Šablonas:Infolentelė muzikos žanras
count|13
properties|15
p|background|0
p|žanras|12
p|subžanrų_sąrašas|0
p|stilistinė_kilmė|12
p|instrumentai|12
p|kultūrinė_kilmė|12
p|vyraujanti|1
p|sričių_žanrai|0
p|mišrūs_žanrai|2
p|subžanrai|9
p|mišrūs_žanrai |0
p|kita|0
p|spalva|12
p|fono_spalva|12
p|išvestiniai|7

template|Šablonas:Iliustruotas sąrašas gentis
count|20
properties|2
p|namela|20
p|namelt|2

template|Šablonas:Infolentelė Eurovizijos šalis
count|103
properties|22
p|antraštė|0
p|antraštė2|0
p|Name|102
p|paskutinis|7
p|Flag|95
p|nacionalinė_atranka|36
p|geriausias|0
p|ESC best|101
p|šalis|0
p|blogiausias|0
p|tinklalapis|26
p|ESC first|102
p|vėliava|0
p|dalyvio_stotis|0
p|Member station|101
p|ESC apps|102
p|ESC worst|101
p|pirmas|0
p|pasirodymai|0
p|ESC last|0
p|fono_spalva|0
p|vėliava2|0

template|Šablonas:Gėrimas
count|1
properties|14
p|pav|1
p|logotipas|1
p|tema|1
p|panašūs gėrimai|1
p|kilmės šalis|1
p|mokykla|0
p|šūkis|0
p|svetainė|1
p|variantai|1
p|ankstesnis pavadinimas|0
p|pradžia|1
p|spalva|1
p|pavadinimas|1
p|savininkas|1

template|Šablonas:Location map+
count|12
properties|7
p|border|0
p|float|7
p|label|0
p|caption|5
p|AlternativeMap|0
p|width|7
p|places|0

template|Šablonas:Istorinis administracinis vienetas
count|384
properties|101
p|valstRegiono3lygioVardas|0
p|plotas2metai|11
p|herbas|93
p|priklausomybėLaik1|84
p|admCentras|371
p|image_p2|0
p|priklausomybėVėl4|31
p|s3|36
p|priklausomybėVėl2|56
p|priklausomybė5|21
p|žemėlapis|340
p|image_s5|0
p|image_p5|0
p|s4|6
p|priklausomybėVėl7|10
p|panaikinimoMet|382
p|vikiteka|10
p|vėliava_s1|275
p|p4|5
p|p5|0
p|admVienetoKiekis1|33
p|vėliava_p3|8
p|vėliava_s5|0
p|priklausomybėLaik5|21
p|plotas1|23
p|priklausomybėVėl5|21
p|priklausomybė1|84
p|admVienetoKiekis|186
p|priklausomybėLaik4|33
p|s5|0
p|valstRegiono2lygioVardas|4
p|plotas1metai|22
p|image_p1|0
p|s2|147
p|priklausomybėVėl1|76
p|žemėlapio tekstas|223
p|priklausomybėVėl8|2
p|valstRegionoVardas|200
p|admVienetoKiekisMet|93
p|image_s3|0
p|gyventojumetai|126
p|priklausomybė4|33
p|vėliava_p2|39
p|image_s4|0
p|plotis|382
p|valstRegionas2lygio|4
p|valstybė|305
p|vadovotitulas2|0
p|vadovas2|0
p|p3|15
p|priklausomybė8|2
p|kilm|1
p|vėliava_p5|0
p|priklausomybėLaik3|52
p|plotas2|11
p|gyventoju1|52
p|vėliava_s3|33
p|įkūrimoMet|382
p|image_p4|0
p|valstRegionas3lygio|0
p|s1|351
p|image_s2|0
p|priklausomybė7|10
p|p2|52
p|vėliava|33
p|priklausomybėLaik7|10
p|vėliava_s2|126
p|life_span|0
p|plotoRef|0
p|priklausomybė3|52
p|vėliava_p1|212
p|kalbos|25
p|senovinis pavadinimas|20
p|priklausomybėLaik2|72
p|vėliava_p4|3
p|image_s1|0
p|image_p3|0
p|admVienetoKiekisMet2|12
p|gyventoju2|29
p|gyventoju2metai|29
p|priklausomybėVėl3|46
p|pavadinimas|191
p|plotasmetai|63
p|priklausomybėVėl6|16
p|admVienetoVardas|212
p|priklausomybėLaik8|2
p|gyventojuRef|3
p|vėliava_s4|5
p|vadovotitulas|67
p|p1|331
p|priklausomybė6|16
p|gyventoju1metai|52
p|gyventoju|130
p|admVienetoKiekis2|12
p|priklausomybė2|72
p|priklausomybėLaik6|16
p|admVienetoKiekisMet1|33
p|plotas|164
p|vadovas|59
p|origpavadin|201
p|valstRegionas|199

template|Šablonas:City/Surinamo miestas
count|17
properties|30
p|herbas|0
p|paveikslėlio tekstas|5
p|IL|16
p|NS|16
p|vikiteka|1
p|altitudė|2
p|paveikslėlis|5
p|gyventojumetai|16
p|PL|16
p|long|0
p|įkurtas|0
p|tinklalapis|0
p|PM|16
p|kirč|0
p|IS|16
p|UNESCO id|1
p|vėliava|0
p|EW|0
p|pastokodas|0
p|pavadinimas|14
p|vadovotitulas|0
p|IM|16
p|gyventoju|13
p|lat|0
p|globėjas|0
p|PS|16
p|plotas|0
p|vadovas|0
p|origpavadin|16
p|valstRegionas|16

template|Šablonas:City/Bangladešo miestas
count|38
properties|31
p|herbas|0
p|paveikslėlio tekstas|14
p|IL|37
p|NS|0
p|vikiteka|9
p|altitudė|2
p|paveikslėlis|13
p|gyventojumetai|37
p|PL|37
p|long|0
p|įkurtas|0
p|tinklalapis|0
p|PM|37
p|kirč|0
p|IS|37
p|rajonas|31
p|sritis|37
p|UNESCO id|0
p|vėliava|0
p|EW|0
p|pastokodas|0
p|pavadinimas|3
p|vadovotitulas|1
p|IM|37
p|gyventoju|37
p|lat|0
p|globėjas|0
p|PS|37
p|plotas|3
p|vadovas|1
p|origpavadin|33

template|Šablonas:Infolentelė buvusi valiuta
count|74
properties|24
p|Prieš tai|36
p|Pririštas|6
p|conflict|0
p|Aprašymas|46
p|PradžiosMet|73
p|Banknotus spausdina|18
p|Monetos simbolis|23
p|Banknotų nominalai|46
p|Monetų nominalai|48
p|plotis|0
p|ISO 4217 kodas|24
p|Banknoto simbolis|29
p|Smulkesnis|61
p|PanaikinimoMet|73
p|life_span|0
p|Metalas|38
p|Šalis(-ys) naudotojos|50
p|InfliacijaMet|11
p|Infliacija|14
p|Po to|53
p|Monetas kaldina|31
p|Vaizdas|51
p|Kitos šalys|4
p|Stambesnis|20

template|Šablonas:Infolentelė apdovanojimai
count|44
properties|25
p|Paveikslėlis|10
p|Trukmė|0
p|Įvertinimai|0
p|Leidėjas|13
p|Rėmėjas|0
p|Metai|27
p|Šalis|17
p|Pristatytojas|4
p|Aprašymas|15
p|Pavadinimas|19
p|Antraštė|8
p|Vedėjas|18
p|Fonas|0
p|Šiuo metu vykstantys|2
p|Atlygis|5
p|Anksčiau|8
p|Tinklalapis|7
p|Vėliau|9
p|Nominacijų skaičius|12
p|Kanalas|10
p|Metai2|2
p|Logotipas|5
p|Dabar|0
p|Vieta|32
p|Data|18

template|Šablonas:City/Angolos miestas
count|24
properties|29
p|herbas|1
p|paveikslėlio tekstas|8
p|IL|23
p|NS|0
p|vikiteka|0
p|altitudė|18
p|paveikslėlis|8
p|provincija|23
p|gyventojumetai|12
p|PL|23
p|long|0
p|įkurtas|8
p|tinklalapis|0
p|PM|23
p|kirč|0
p|IS|23
p|UNESCO id|0
p|vėliava|0
p|pastokodas|0
p|pavadinimas|1
p|vadovotitulas|0
p|IM|23
p|gyventoju|22
p|lat|0
p|globėjas|0
p|PS|23
p|plotas|0
p|vadovas|0
p|origpavadin|23

template|Šablonas:Infolentelė krepšininkas
count|640
properties|23
p|weight|583
p|years|639
p|nba|175
p|currentclub|593
p|image|0
p|dateofbirth|100
p|nationalteam|58
p|clubs|639
p|height|632
p|nbayear|181
p|dateofdeath|2
p|fullname|17
p|pcupdate|0
p|nbateam|180
p|clubnumber|0
p|position|632
p|cityofdeath|1
p|countryofbirth|638
p|nationalpoints|21
p|nationalyears|299
p|pointsaverage|94
p|nickname|56
p|cityofbirth|636

template|Šablonas:Interneto protokolas
count|6
properties|3
p|tipas|6
p|OSI|6
p|portas|6

template|Šablonas:City/Švedijos miestas
count|119
properties|34
p|herbas|37
p|paveikslėlio tekstas|101
p|IL|118
p|vikiteka|114
p|UTC|0
p|departamentas|0
p|altitudė|0
p|paveikslėlis|113
p|valstRegionoVardas|0
p|gyventojumetai|118
p|PL|118
p|long|0
p|įkurtas|7
p|tinklalapis|8
p|PM|118
p|kirč|32
p|IS|118
p|UNESCO id|5
p|vėliava|0
p|admVienetas|118
p|pastokodas|1
p|pavadinimas|14
p|regionas|0
p|admVienetoVardas|118
p|vadovotitulas|0
p|UTCv|0
p|IM|118
p|gyventoju|118
p|lat|0
p|globėjas|0
p|PS|118
p|plotas|104
p|vadovas|0
p|origpavadin|118

template|Šablonas:City/ISR
count|35
properties|30
p|herbas|6
p|paveikslėlio tekstas|14
p|IL|34
p|NS|0
p|vikiteka|34
p|altitudė|0
p|paveikslėlis|34
p|gyventojumetai|34
p|PL|34
p|long|0
p|įkurtas|3
p|tinklalapis|3
p|PM|34
p|kirč|12
p|IS|34
p|UNESCO id|2
p|vėliava|3
p|EW|0
p|pastokodas|0
p|pavadinimas|3
p|regionas|34
p|vadovotitulas|2
p|IM|34
p|gyventoju|34
p|lat|0
p|globėjas|0
p|PS|34
p|plotas|5
p|vadovas|2
p|origpavadin|34

template|Šablonas:Radijo programa
count|2
properties|11
p|logotipas|1
p|siųstuvas|0
p|pabaiga|0
p|šalis|2
p|šūkis|1
p|svetainė|2
p|transliuotojas|2
p|pradžia|2
p|pavadinimas|0
p|vadovai|2
p|formatas|0

template|Šablonas:City/Pietų Sudano miestas
count|8
properties|30
p|herbas|0
p|paveikslėlio tekstas|6
p|IL|7
p|NS|0
p|vikiteka|5
p|altitudė|3
p|paveikslėlis|6
p|gyventojumetai|7
p|PL|7
p|long|0
p|įkurtas|1
p|tinklalapis|0
p|PM|7
p|kirč|0
p|IS|7
p|UNESCO id|0
p|vėliava|0
p|Vilajetas|6
p|EW|0
p|pastokodas|0
p|pavadinimas|6
p|vadovotitulas|0
p|IM|7
p|gyventoju|7
p|lat|0
p|globėjas|0
p|PS|7
p|plotas|0
p|vadovas|0
p|origpavadin|7

template|Šablonas:City/Vengrijos miestas
count|49
properties|31
p|herbas|34
p|paveikslėlio tekstas|39
p|IL|48
p|NS|0
p|vikiteka|46
p|altitudė|1
p|paveikslėlis|45
p|gyventojumetai|48
p|PL|48
p|long|0
p|įkurtas|0
p|tinklalapis|1
p|PM|48
p|kirč|29
p|IS|48
p|rajonas|0
p|UNESCO id|2
p|vėliava|1
p|EW|0
p|pastokodas|1
p|pavadinimas|5
p|vadovotitulas|3
p|IM|48
p|gyventoju|48
p|lat|0
p|globėjas|0
p|PS|48
p|plotas|17
p|vadovas|3
p|origpavadin|48
p|valstRegionas|47

template|Šablonas:City/Bermudos miestas
count|3
properties|29
p|herbas|0
p|paveikslėlio tekstas|2
p|IL|2
p|NS|0
p|vikiteka|2
p|sala|0
p|altitudė|0
p|paveikslėlis|2
p|gyventojumetai|0
p|PL|2
p|long|0
p|įkurtas|1
p|tinklalapis|1
p|PM|2
p|kirč|0
p|IS|2
p|UNESCO id|1
p|vėliava|0
p|pastokodas|0
p|pavadinimas|2
p|vadovotitulas|1
p|IM|2
p|gyventoju|2
p|lat|0
p|globėjas|0
p|PS|2
p|plotas|1
p|vadovas|1
p|origpavadin|2

template|Šablonas:City/Fidžio miestas
count|10
properties|32
p|herbas|0
p|paveikslėlio tekstas|5
p|IL|9
p|NS|0
p|vikiteka|0
p|altitudė|0
p|paveikslėlis|5
p|gyventojumetai|9
p|PL|9
p|long|0
p|įkurtas|0
p|tinklalapis|0
p|PM|9
p|kirč|0
p|IS|9
p|UNESCO id|0
p|vėliava|0
p|admVienetas|7
p|EW|0
p|pastokodas|0
p|pavadinimas|4
p|admVienetoVardas|8
p|vadovotitulas|0
p|IM|9
p|gyventoju|9
p|lat|0
p|globėjas|0
p|PS|9
p|plotas|0
p|vadovas|0
p|origpavadin|2
p|padalinys|9

template|Šablonas:City/Venesuelos miestas
count|57
properties|33
p|herbas|27
p|paveikslėlio tekstas|50
p|IL|56
p|valstija|56
p|NS|0
p|vikiteka|42
p|UTC|0
p|altitudė|38
p|paveikslėlis|50
p|valstRegionoVardas|0
p|gyventojumetai|56
p|PL|56
p|long|0
p|įkurtas|37
p|tinklalapis|0
p|PM|56
p|kirč|0
p|IS|56
p|UNESCO id|1
p|vėliava|1
p|admVienetas|4
p|pastokodas|0
p|pavadinimas|47
p|admVienetoVardas|4
p|vadovotitulas|0
p|IM|56
p|gyventoju|54
p|lat|0
p|globėjas|0
p|PS|56
p|plotas|6
p|vadovas|0
p|origpavadin|41

template|Šablonas:City/Ruandos miestas
count|13
properties|29
p|herbas|0
p|paveikslėlio tekstas|7
p|IL|12
p|NS|0
p|vikiteka|6
p|altitudė|1
p|paveikslėlis|7
p|provincija|12
p|gyventojumetai|12
p|PL|12
p|long|0
p|įkurtas|1
p|tinklalapis|0
p|PM|12
p|kirč|0
p|IS|12
p|UNESCO id|0
p|vėliava|0
p|pastokodas|0
p|pavadinimas|0
p|vadovotitulas|0
p|IM|12
p|gyventoju|12
p|lat|0
p|globėjas|0
p|PS|12
p|plotas|0
p|vadovas|0
p|origpavadin|12

template|Šablonas:Genrebox
count|26
properties|13
p|stylistic_origins|25
p|popularity|25
p|name|25
p|derivatives|1
p|fusiongenres|2
p|bgcolor|25
p|subgenrelist|12
p|regional_scenes|4
p|color|25
p|other_topics|5
p|cultural_origins|25
p|subgenres|12
p|instruments|25

template|Šablonas:City/Panamos miestas
count|30
properties|30
p|herbas|2
p|paveikslėlio tekstas|20
p|IL|29
p|NS|0
p|vikiteka|13
p|altitudė|10
p|paveikslėlis|21
p|provincija|29
p|gyventojumetai|29
p|PL|29
p|long|0
p|įkurtas|1
p|tinklalapis|1
p|PM|29
p|kirč|0
p|IS|29
p|rajonas|0
p|UNESCO id|1
p|vėliava|4
p|pastokodas|0
p|pavadinimas|7
p|vadovotitulas|1
p|IM|29
p|gyventoju|28
p|lat|0
p|globėjas|0
p|PS|29
p|plotas|3
p|vadovas|1
p|origpavadin|29

template|Šablonas:Infolentelė žaidimas
count|7
properties|34
p|iliustratorius|1
p|antraštė|1
p|subtitle|0
p|leidėjas|1
p|players|5
p|ages|4
p|tipas|0
p|kalba|0
p|amžius|1
p|gamintojas|0
p|data|0
p|įgūdžiai|1
p|paveikslėlis|1
p|sinonimai|0
p|pasiruošimo laikas|1
p|playing_time|5
p|atsitiktinumo tikimybė|0
p|tinklalapis|0
p|žaidėjai|1
p|image_caption|3
p|image_link|5
p|priemonės|0
p|sistema|0
p|pastabos|0
p|dizaineris|1
p|random_chance|5
p|žaidimo laikas|1
p|metai|0
p|title|1
p|pavadinimas|1
p|setup_time|5
p|kiti pav|0
p|nimas kursyvupav|0
p|paantraštė|1

template|Šablonas:Infolentelė Antarktidos sektoriai
count|4
properties|6
p|image|0
p|gyventojai|4
p|vėliava|4
p|statusas|3
p|ribos|4
p|plotas|3

template|Šablonas:City/Urugvajaus miestas
count|34
properties|33
p|herbas|3
p|paveikslėlio tekstas|21
p|IL|33
p|NS|0
p|vikiteka|12
p|departamentas|0
p|altitudė|30
p|paveikslėlis|21
p|valstRegionoVardas|0
p|gyventojumetai|32
p|PL|33
p|long|0
p|įkurtas|33
p|tinklalapis|1
p|PM|33
p|kirč|0
p|IS|33
p|UNESCO id|2
p|vėliava|0
p|admVienetas|33
p|pastokodas|0
p|pavadinimas|22
p|regionas|0
p|admVienetoVardas|33
p|vadovotitulas|33
p|IM|33
p|gyventoju|33
p|lat|0
p|globėjas|0
p|PS|33
p|plotas|1
p|vadovas|1
p|origpavadin|4

template|Šablonas:Football squad player
count|1788
properties|4
p|nat|1776
p|no|1473
p|name|1785
p|other|577

template|Šablonas:Infolentelė muzikinis projektas
count|5
properties|6
p|Leidėjas|5
p|Pavadinimas|5
p|Antra vieta|5
p|Laimėtojas|5
p|Sezonas|5
p|Chronologija|5

template|Šablonas:City/Palau miestas
count|3
properties|29
p|herbas|0
p|paveikslėlio tekstas|2
p|IL|2
p|NS|0
p|vikiteka|1
p|altitudė|2
p|paveikslėlis|2
p|gyventojumetai|2
p|PL|2
p|long|0
p|įkurtas|1
p|tinklalapis|0
p|PM|2
p|kirč|0
p|IS|2
p|UNESCO id|0
p|vėliava|0
p|Valstija|2
p|EW|0
p|pastokodas|0
p|pavadinimas|0
p|vadovotitulas|0
p|IM|2
p|gyventoju|2
p|lat|0
p|PS|2
p|plotas|0
p|vadovas|0
p|origpavadin|2

template|Šablonas:Infolentelė astronominis tyrimas
count|1
properties|12
p|organization|1
p|website|1
p|name|1
p|source|1
p|image|0
p|background|0
p|bgcolour|0
p|alt_names|0
p|products|1
p|caption|0
p|wavelength|1
p|goals|1

template|Šablonas:City/Australijos miestas
count|23
properties|31
p|herbas|5
p|paveikslėlio tekstas|12
p|IL|22
p|valstija|22
p|NS|0
p|vikiteka|15
p|UTC|1
p|altitudė|9
p|paveikslėlis|21
p|gyventojumetai|14
p|PL|22
p|long|0
p|įkurtas|16
p|tinklalapis|10
p|PM|22
p|kirč|0
p|IS|22
p|UNESCO id|1
p|vėliava|2
p|pastokodas|6
p|pavadinimas|3
p|vadovotitulas|0
p|UTCv|1
p|IM|22
p|gyventoju|22
p|lat|0
p|globėjas|0
p|PS|22
p|plotas|15
p|vadovas|0
p|origpavadin|22

template|Šablonas:Kelias-maršrutas-muitinė-baigmuit
count|16
properties|4
p|šalis|15
p|tekstas|15
p|numeriai kitoje šalyje|0
p|picture|15

template|Šablonas:City/Tongos miestas
count|5
properties|32
p|herbas|0
p|paveikslėlio tekstas|1
p|IL|4
p|NS|0
p|vikiteka|0
p|altitudė|0
p|paveikslėlis|2
p|gyventojumetai|3
p|salynas|4
p|PL|4
p|long|0
p|įkurtas|0
p|tinklalapis|0
p|PM|4
p|kirč|0
p|IS|4
p|UNESCO id|0
p|vėliava|0
p|admVienetas|0
p|EW|0
p|pastokodas|0
p|pavadinimas|0
p|admVienetoVardas|0
p|vadovotitulas|0
p|IM|4
p|gyventoju|3
p|lat|0
p|globėjas|0
p|PS|4
p|plotas|0
p|vadovas|0
p|origpavadin|4

template|Šablonas:Taxobox antseimis
count|327
properties|2
p|taxon|312
p|taxon1|327

template|Šablonas:Infolentelė futbolo žaidėjas
count|1825
properties|25
