wikiStats|id

redirects|8218
p|homepage|3
p|beneficiary|0
p|type|3
p|distance|3
p|record|1

template|Templat:32TeamBracket-Compact-Tennis3
count|1
properties|315
p|RD1-score01-3|1
p|RD2-seed03|1
p|RD2-score05-3|0
p|RD1-seed12|1
p|RD1-team06|1
p|RD2-seed12|1
p|RD1-seed23|0
p|RD1-team17|1
p|RD1-score04-2|1
p|RD1-score31-2|1
p|RD1-score15-2|1
p|RD1-score32-3|0
p|RD1-score19-1|1
p|RD1-seed01|1
p|RD2-score13-1|1
p|RD1-score11-3|1
p|RD1-team03|1
p|RD1-score17-2|1
p|RD1-score08-2|1
p|RD2-score08-3|0
p|RD1-seed06|0
p|RD1-team15|1
p|RD2-seed07|1
p|RD1-seed28|1
p|RD4-team03|1
p|RD1-score30-3|1
p|RD1-score14-1|1
p|RD1-score18-3|0
p|RD1-score20-3|1
p|RD2-team09|1
p|RD3-score04-2|1
p|RD1-score28-2|1
p|RD1-score05-3|1
p|RD2-score04-2|1
p|RD1-score26-1|1
p|RD1-team30|1
p|RD2-team04|1
p|RD1-team26|1
p|RD3-score06-1|1
p|RD4-score03-1|1
p|RD1-team28|1
p|RD2-team15|1
p|RD3-team02|1
p|RD1-team11|1
p|RD1-seed18|1
p|RD1-seed24|1
p|RD1-score06-1|1
p|RD1-score01-2|1
p|RD4-score04-1|1
p|RD2-score02-3|1
p|RD1-score07-2|1
p|RD1-score10-3|0
p|RD1-team22|1
p|RD4-score04-3|0
p|RD2-score01-2|1
p|RD3-score06-2|1
p|RD2-team11|1
p|RD5-score02-2|1
p|RD3-score07-3|1
p|RD2-score11-1|1
p|RD2-seed16|1
p|RD1-score10-1|1
p|RD3|0
p|RD3-seed07|1
p|RD1-team09|1
p|RD2-score03-2|1
p|RD1-score24-3|0
p|RD4-score02-1|1
p|RD1-score30-1|1
p|RD1-score29-2|1
p|RD3-score03-1|1
p|RD1-seed07|1
p|RD1-score27-2|1
p|RD1-seed13|1
p|RD1-seed02|0
p|RD3-score08-1|1
p|RD2-score14-2|1
p|RD4-seed02|1
p|RD1-score23-2|1
p|RD1-seed22|1
p|RD3-seed02|1
p|RD1-score13-1|1
p|RD3-score04-3|0
p|RD2-score10-2|1
p|RD1-team12|1
p|RD1-team23|1
p|RD1-score14-2|1
p|RD1-seed04|0
p|RD1-score11-2|1
p|RD2-score07-3|0
p|RD1-team02|1
p|RD1-score05-2|1
p|RD1-score15-3|0
p|RD2-score14-3|1
p|RD2-score03-1|1
p|RD1-score28-1|1
p|RD1-score14-3|1
p|RD1-score03-3|1
p|RD1-score32-1|1
p|RD2-score07-1|1
p|RD1-seed11|1
p|RD1-score17-3|0
p|RD2-score16-1|1
p|RD3-team03|1
p|RD2-team14|1
p|RD1-seed15|0
p|RD1-score21-1|1
p|RD5-team01|1
p|RD1-seed29|0
p|RD2-score13-2|1
p|RD3-score07-1|1
p|RD1-score02-3|1
p|RD3-seed06|1
p|RD2-seed14|1
p|RD1-score22-1|1
p|RD2-score04-3|0
p|RD2-team03|1
p|RD2-seed11|0
p|RD1-score18-1|1
p|RD2-score01-3|1
p|RD2-team10|1
p|RD3-score06-3|0
p|RD3-seed01|1
p|RD2-seed06|1
p|RD1-score26-2|1
p|RD1-seed19|0
p|RD1-score13-2|1
p|RD1-score10-2|1
p|RD1-seed25|1
p|RD1-score27-3|0
p|RD1-score01-1|1
p|RD3-team06|1
p|RD3-score08-2|1
p|RD1-score23-1|1
p|RD1-seed03|0
p|RD2-score15-3|1
p|RD1-score16-3|0
p|RD1-score02-2|1
p|RD4-score01-3|0
p|RD3-team08|1
p|RD1-seed14|0
p|RD2-score12-1|1
p|RD4-seed01|1
p|RD1|0
p|RD5-score02-1|1
p|RD3-score03-2|1
p|RD2-score07-2|1
p|RD1-score25-1|1
p|RD1-seed08|1
p|RD2-score10-3|0
p|RD1-score19-3|1
p|RD2-seed01|1
p|RD3-score01-1|1
p|RD1-score09-3|0
p|RD4-score02-2|1
p|RD2-score11-2|1
p|RD1-score12-3|1
p|RD1-score04-1|1
p|RD2-score09-1|1
p|RD1-seed30|0
p|RD1-score06-2|1
p|RD4-team02|1
p|RD1-score29-3|1
p|RD1-score15-1|1
p|RD1-seed05|1
p|RD3-team04|1
p|RD2-score10-1|1
p|RD1-score32-2|1
p|RD2-seed10|1
p|RD5|0
p|RD2-score06-1|1
p|RD1-team19|1
p|RD1-seed21|0
p|RD1-score20-1|1
p|RD2-team07|1
p|RD2-seed04|1
p|RD1-seed31|0
p|RD3-seed05|0
p|RD2-score03-3|0
p|RD5-score01-2|1
p|RD4-score01-1|1
p|RD4-score03-3|0
p|RD1-score07-3|0
p|RD2-seed09|1
p|RD1-score21-2|1
p|RD1-seed16|0
p|RD3-score02-3|1
p|RD2-score05-1|1
p|RD1-team08|1
p|RD4-seed04|1
p|RD3-score07-2|1
p|RD1-score05-1|1
p|RD1-seed27|0
p|RD1-score26-3|0
p|RD4-score01-2|1
p|RD3-score01-3|1
p|RD2-score13-3|1
p|RD2-team02|1
p|RD1-team20|1
p|RD1-team31|1
p|RD3-team07|1
p|RD3-score02-2|1
p|RD1-score16-2|1
p|RD3-score01-2|1
p|RD3-score08-3|1
p|RD1-score09-2|1
p|RD2-seed05|1
p|RD1-score13-3|1
p|RD2-score11-3|1
p|RD1-score12-2|1
p|RD1-score22-3|1
p|RD2-score09-2|1
p|RD3-score05-1|1
p|RD1-seed26|1
p|RD5-score01-1|1
p|RD1-score18-2|1
p|RD1-score06-3|1
p|RD1-team27|1
p|RD1-score21-3|1
p|RD1-score24-1|1
p|RD2-score12-2|1
p|RD2-score15-2|1
p|RD2-team06|1
p|RD1-team24|1
p|RD1-seed09|1
p|RD1-score08-1|1
p|RD1-score19-2|1
p|RD2-score16-2|1
p|RD2-team13|1
p|RD5-seed02|1
p|RD1-team01|1
p|RD1-score03-2|1
p|RD2-seed02|0
p|RD2-score08-1|1
p|RD2|0
p|RD1-team16|1
p|RD1-team13|1
p|RD1-seed10|0
p|RD1-score25-2|1
p|RD5-seed01|1
p|RD4-team01|1
p|RD3-score02-1|1
p|RD1-score04-3|1
p|RD2-score05-2|1
p|RD1-seed32|1
p|RD4-score03-2|1
p|RD3-seed04|1
p|RD1-score11-1|1
p|RD2-score14-1|1
p|RD1-score31-3|0
p|RD2-team05|1
p|RD2-score04-1|1
p|RD4-team04|1
p|RD1-score30-2|1
p|RD1-team05|1
p|RD2-seed13|1
p|RD2-team08|1
p|RD5-score01-3|1
p|RD2-score02-1|1
p|RD3-team05|1
p|RD2-team16|1
p|RD1-team14|1
p|RD1-score25-3|0
p|RD3-seed08|1
p|RD1-team07|1
p|RD1-team18|1
p|RD1-score20-2|1
p|RD1-score17-1|1
p|RD4-seed03|1
p|RD1-team04|1
p|RD3-score03-3|0
p|RD1-team29|1
p|RD1-score28-3|0
p|RD3-score04-1|1
p|RD1-score31-1|1
p|RD2-score12-3|1
p|RD3-team01|1
p|RD2-seed08|0
p|RD2-score02-2|1
p|RD2-score06-2|1
p|RD2-score06-3|0
p|RD1-team32|1
p|RD4-score02-3|0
p|RD5-score02-3|1
p|RD2-score08-2|1
p|RD5-team02|1
p|RD1-score23-3|0
p|RD3-score05-3|0
p|RD1-score09-1|1
p|RD1-score12-1|1
p|RD2-score09-3|0
p|RD3-score05-2|1
p|RD1-score08-3|0
p|RD1-score22-2|1
p|RD4-score04-2|1
p|RD1-score16-1|1
p|RD3-seed03|1
p|RD1-seed17|0
p|RD1-score02-1|1
p|RD1-team21|1
p|RD2-seed15|0
p|RD1-score27-1|1
p|RD4|0
p|RD1-score24-2|1
p|RD2-score15-1|1
p|RD1-score29-1|1
p|RD2-team01|1
p|RD1-seed20|1
p|RD2-score16-3|1
p|RD1-score03-1|1
p|RD2-score01-1|1
p|RD2-team12|1
p|RD1-score07-1|1
p|RD1-team10|1
p|RD1-team25|1

template|Templat:Infobox Language family
count|67
properties|41
p|fam7|0
p|children|0
p|name|65
p|child7|6
p|map_caption|5
p|child2|49
p|map|15
p|fam10|0
p|child13|1
p|fam3|26
p|fam14|0
p|iso2|15
p|fam13|0
p|child6|13
p|familycolor|66
p|child10|2
p|iso5|17
p|child3|35
p|fam1|16
p|child14|1
p|fam6|2
p|altname|8
p|child9|4
p|child11|1
p|fam12|0
p|fam2|44
p|child5|18
p|fam9|0
p|fam5|8
p|fam8|0
p|child15|1
p|child4|23
p|region|62
p|native speakers|0
p|fam11|0
p|family|11
p|fam4|13
p|child8|4
p|fam15|0
p|child12|1
p|child1|52

template|Templat:USRepSuccessionBox
count|3
properties|13
p|years|3
p|state|3
p|endrows|0
p|before|3
p|reason|0
p|after|3
p|alongside|0
p|footnote_marker|0
p|new|0
p|startrows|0
p|type|0
p|district|3
p|start|0

template|Templat:NYCS Queens Hillside
count|1
properties|2
p|exclude|1
p|time|1

template|Templat:Kota di Indonesia
count|74
properties|9
p|name|0
p|state|5
p|below|0
p|prefix|19
p|suffix|0
p|above|0
p|1|0
p|2|0
p|title|19

template|Templat:Infobox OS version
count|27
properties|34
p|website|14
p|name|25
p|logo_size|5
p|preview_version|2
p|other_articles|3
p|support_status|25
p|release_url|24
p|developer|26
p|first_release_date|10
p|kernel_type|23
p|screenshot_size|0
p|GA_date|1
p|human_language|0
p|preview_date|0
p|logo caption|0
p|license|23
p|preview_url|2
p|logo|17
p|date|17
p|release_date|2
p|caption|22
p|screenshot|20
p|downloads|0
p|screenshot_alt|0
p|first_release_url|20
p|GA_url|0
p|succeeded_by|22
p|release_version|25
p|source_model|23
p|preceded_by|22
p|family|24
p|supported_platforms|17
p|logo_alt|0
p|updatemodel|10

template|Templat:Football manager last
count|4
properties|3
p|from|1
p|to|0
p|name|1

template|Templat:Infobox Israeli Election
count|1
properties|89
p|party_chairman14|0
p|party4|1
p|percentage15|0
p|party1|1
p|seats1|1
p|seats13|0
p|seats3 before|1
p|seats14 before|0
p|party11|1
p|votes14|0
p|next_election|0
p|party_chairman13|0
p|party_chairman4|1
p|seats10 before|1
p|percentage10|1
p|votes7|1
p|seats8 before|1
p|party7|1
p|party14|0
p|seats14|0
p|percentage7|1
p|percentage14|0
p|seats8|1
p|votes11|1
p|seats2|1
p|seats12|1
p|seats3|1
p|seats11 before|1
p|party2|1
p|seats13 before|0
p|votes6|1
p|party_chairman15|0
p|percentage6|1
p|PM_before_election|1
p|percentage13|0
p|party10|1
p|party5|1
p|seats9 before|1
p|party_chairman12|1
p|seats15 before|0
p|party15|0
p|seats15|0
p|party_chairman7|1
p|votes15|0
p|seats7|1
p|seats1 before|1
p|seats5 before|1
p|party_chairman11|1
p|before_party|1
p|votes10|1
p|party_chairman6|1
p|percentage9|1
p|seats7 before|1
p|votes12|1
p|percentage5|1
p|party13|0
p|party6|1
p|percentage12|1
p|election_date|1
p|party9|1
p|party_chairman8|1
p|after_party|1
p|seats11|1
p|party3|1
p|votes5|1
p|PM_after_election|1
p|votes9|1
p|votes8|1
p|percentage4|1
p|election_name|1
p|seats6|1
p|party12|1
p|party_chairman5|1
p|votes13|0
p|percentage8|1
p|seats12 before|1
p|seats5|1
p|previous_election|1
p|seats9|1
p|percentage11|1
p|votes4|1
p|party_chairman10|1
p|seats2 before|1
p|party8|1
p|seats6 before|1
p|seats10|1
p|seats4 before|1
p|seats4|1
p|party_chairman9|1

template|Templat:Infobox table tennis player
count|1
properties|25
p|native_name|1
p|weight|0
p|name|1
p|imagesize|0
p|death_date|0
p|birth_place|1
p|image_size|0
p|image|1
p|death_place|0
p|native_name_lang|1
p|crank|0
p|club|0
p|residence|1
p|medaltemplates|0
p|height|0
p|hrank|1
p|fullname|0
p|alt|0
p|caption|1
p|nationality|0
p|show-medals|0
p|equipment|1
p|birth_date|1
p|playingstyle|1
p|nickname|0

template|Templat:Infobox French Political Party
count|1
properties|13
p|website|1
p|ideology|1
p|european|1
p|party_logo|1
p|leader|1
p|EPseats|1
p|foundation|1
p|NAseats|1
p|SENseats|1
p|party_name|1
p|international|1
p|headquarters|1
p|colours|1

template|Templat:Sejarah huruf
count|24
properties|43
p|huruf protosemit 2|1
p|huruf yunani modern|20
p|size ym 2|9
p|size e|15
p|size e 2|0
p|huruf fenisia|18
p|etruska|22
p|huruf etruska|22
p|huruf yunani kuno 2|16
p|size f|12
p|size f 2|12
p|huruf latin modern 2|0
p|size yk 2|15
p|hieroglif|12
p|latin kuno|14
p|huruf yunani kuno|23
p|size p|4
p|size p 2|1
p|huruf hieroglif|7
p|huruf protosemit|18
p|huruf fenisia 2|12
p|size yk|23
p|size lm 2|0
p|size lm|22
p|huruf latin kuno|14
p|size h 2|0
p|yunani kuno|23
p|fenisia|18
p|size h|6
p|hiero|5
p|size lk 2|0
p|size ym|20
p|huruf yunani kuno 3|4
p|huruf etruska 2|0
p|size lk|14
p|huruf latin kuno 2|0
p|size yk 3|4
p|protosemit|16
p|huruf hieroglif 2|0
p|huruf latin modern|23
p|latin modern|23
p|yunani modern|20
p|huruf yunani modern 2|9

template|Templat:IMSLP
count|19
properties|3
p|1|0
p|cname|9
p|id|10

template|Templat:Infobox beverage
count|7
properties|28
p|last_year|0
p|website|2
p|name|6
p|discontinued|0
p|flavour|0
p|style|0
p|image|6
p|fg|0
p|year|0
p|brewery|0
p|color|4
p|logo|0
p|abv|1
p|related|2
p|origin|6
p|caption|3
p|colour|1
p|ingredients|1
p|ibu|0
p|proof|0
p|distributor|0
p|og|0
p|flavor|1
p|title|0
p|manufacturer|2
p|type|7
p|introduced|4
p|variants|1

template|Templat:Infobox Planet
count|17328
properties|85
p|mean_orbit_radius|5
p|min_temp_1|14
p|mass|54
p|synodic_period|8
p|semimajor|17245
p|pole_ecliptic_lon|1
p|arg_peri|17300
p|satellite_of|16
p|sidereal_day|16
p|epoch|116
p|angular_dist|0
p|p_mean_motion|11
p|temp_name2|10
p|scale_height|4
p|image|51
p|background|4
p|surface_grav|54
p|asc_node|17303
p|exosolar planets|0
p|max_temp_1|12
p|discovery_site|7114
p|albedo|59
p|temperatures|18
p|mean_radius|18
p|min_temp_2|5
p|surface_area|22
p|bgcolour|121
p|atmosphere|18
p|temp_name1|19
p|alt_names|101
p|declination|10
p|periapsis|3
p|rotation|41
p|semi-amplitude|0
p|discoverer|6929
p|abs_magnitude|17284
p|spectral_type|36
p|avg_speed|48
p|surface_pressure|15
p|minorplanet|17251
p|symbol|29
p|node_rate|11
p|rot_velocity|8
p|mp_category|51
p|discovered|7185
p|max_temp_2|5
p|p_inclination|11
p|flattening|8
p|inclination|17325
p|discovery_ref|2
p|polar_radius|7
p|axial_tilt|21
p|note|8
p|density|52
p|eccentricity|17322
p|caption|42
p|apsis|2
p|escape_velocity|55
p|long_periastron|0
p|atmosphere_ref|0
p|circumference|1
p|dimensions|44
p|right_asc_north_pole|9
p|mean_anomaly|17305
p|single_temperature|37
p|p_eccentricity|11
p|perihelion|17297
p|mean_temp_1|17
p|p_orbit_ref|0
p|pole_ecliptic_lat|1
p|equatorial_radius|7
p|p_semimajor|11
p|time_periastron|0
p|satellites|17
p|angular_size|26
p|mean_temp_2|9
p|apoapsis|3
p|discovery_method|2
p|atmosphere_composition|16
p|magnitude|50
p|volume|19
p|aphelion|17297
p|period|139
p|perihelion_rate|11
p|orbit_ref|2

template|Templat:Infobox Spacecraft
count|32
properties|116
p|LunarLandingCoords|0
p|Orbit Mass|0
p|Launch Mass|0
p|mass|0
p|Semimajor_Axis|4
p|Caption|17
p|Swath|0
p|Transponders|0
p|name|3
p|Flight Number|0
p|Resolution|0
p|MissionHighlight|0
p|LunarLiftoffDate|0
p|Current_Destination|1
p|tenaga|0
p|orbit_altitude|0
p|Name|25
p|Lifetime|0
p|Planet_Depart|0
p|LaunchDate|0
p|Former location|0
p|Refs|0
p|Major_Contractors|8
p|Planet_Landing|2
p|Batteries|0
p|Longitude|0
p|image|1
p|orbit_repeat|0
p|Planet_Coords|0
p|launch_date|2
p|Dimensions|0
p|Mass|18
p|Data_Rate|1
p|IMG_Resolution|0
p|Twta|0
p|Inclination|14
p|launch_site|1
p|orbit_reference|1
p|Flyby_Of|1
p|tgl_masuk_orbit|0
p|roket_pembawa|1
p|Coverage|0
p|Launch Date|0
p|Spectral_Band|0
p|Bandwidth|0
p|durasi_misi|1
p|nama|1
p|nolink|1
p|Carrier_Rocket|4
p|orbit_swath|0
p|Orbits Daily|0
p|Twta output power|0
p|Planet|0
p|Flyby_Date|0
p|Orbital_Insertion_Date|16
p|COSPAR_ID|1
p|Mission_Type|27
p|Satellite_Of|13
p|Repeat_Interval|0
p|Apo|0
p|SSR|0
p|Model|0
p|orbit_crossing|0
p|ukuran|0
p|Period|0
p|Apoapsis|4
p|Perigee|0
p|organisasi|2
p|Manufacturer|0
p|Instruments|1
p|gambar|0
p|Launch|27
p|Orbital_Period|11
p|Orbits|2
p|orbit_inclination|0
p|tempat_peluncuran|0
p|Repetivity|0
p|MissionDuration|0
p|situs|2
p|EIRP|0
p|Peri|0
p|caption|1
p|MissionType|0
p|Transponder Capacity|0
p|LunarLandingDate|0
p|orbit|0
p|launch_vehicle|0
p|Eccentricity|9
p|NSSDC_ID|22
p|Periapsis|4
p|Main_Instruments|1
p|LaunchVehicle|0
p|Launch_Vehicle|25
p|berat|1
p|Mission_Duration|25
p|tgl_peluncuran|2
p|Web|0
p|Power|13
p|Catatan|0
p|Apogee|0
p|Launcher|0
p|orbit_type|0
p|Organization|21
p|Contractors|0
p|Below|0
p|Organisation|3
p|Orbit_regime|3
p|Decay|1
p|Image|21
p|Current location|0
p|Webpage|16
p|SemiMajor|0
p|SatelliteOf|0
p|Bus|1
p|Launch_Site|9
p|Expendable Energy|0

template|Templat:Infobox pesantren
count|29
properties|42
p|footnotes|0
p|native_name|0
p|maskot|1
p|website|1
p|name|0
p|alamat|27
p|jenis|28
p|location|0
p|tahun|0
p|pendiri|22
p|affiliation|24
p|image_size|14
p|image|8
p|publictransit|1
p|head|0
p|pengasuh|11
p|koordinat|0
p|nama|28
p|sports|2
p|calendar|1
p|slogan|2
p|telepon|10
p|colors|1
p|posisi|0
p|kota|26
p|free_label|2
p|fightsong|1
p|situs|14
p|caption|7
p|alumni|4
p|catatan|3
p|telephone|0
p|established|25
p|provinsi|25
p|negara|22
p|nama_asli|8
p|type|0
p|pimpinan|17
p|mascot|0
p|motto|5
p|free|2
p|nickname|1

template|Templat:Infobox dancer
count|1
properties|28
p|home_town|0
p|children|0
p|website|0
p|name|1
p|death_date|1
p|birth_place|1
p|image_size|0
p|image|1
p|birth_name|0
p|death_place|0
p|citizenship|0
p|spouse|0
p|residence|0
p|height|0
p|groups|0
p|partner|0
p|years_active|1
p|education|0
p|alt|0
p|caption|1
p|nationality|0
p|former_groups|0
p|ethnicity|0
p|current_group|0
p|religion|0
p|occupation|1
p|birth_date|1
p|dances|0

template|Templat:Infobox publisher
count|11
properties|20
p|parent|7
p|topics|1
p|name|0
p|founder|8
p|genre|1
p|url|1
p|image|6
p|numemployees|1
p|founded|9
p|successor|0
p|distribution|0
p|nasdaq|0
p|country|11
p|publications|9
p|headquarters|10
p|status|0
p|revenue|0
p|keypeople|1
p|imprints|2
p|predecessor|0

template|Templat:Infobox cricketer
count|1
properties|172
p|clubnumber9|0
p|deliveries3|1
p|umptestdebutyr|0
p|club6|0
p|bowl avg2|1
p|testdebutfor|0
p|wickets3|1
p|runs4|1
p|tenfor3|1
p|fivefor1|1
p|top score1|1
p|testdebutdate|1
p|club10|0
p|lastT20Iagainst|0
p|twenty20sumpired|0
p|club2|1
p|fcumpired|0
p|umpfcdebutyr|0
p|T20Icap2|0
p|T20Idebutyear|0
p|club8|0
p|clubnumber13|0
p|clubnumber12|0
p|deliveries4|1
p|odidebutagainst|1
p|imagesize|0
p|matches2|1
p|year3|1
p|playername|1
p|year11|0
p|club11|0
p|odidebutfor|0
p|female|0
p|clubnumber11|0
p|umpodilastyr|0
p|testdebutyear|1
p|best bowling2|1
p|100s/50s1|1
p|image_size|0
p|image|1
p|type1|0
p|club15|0
p|clubnumber4|0
p|deliveries2|1
p|year7|0
p|type2|0
p|best bowling1|1
p|hidedeliveries|0
p|year14|0
p|top score4|1
p|monthofdeath|1
p|clubnumber8|0
p|placeofdeath|1
p|umptwenty20lastyr|0
p|odidebutyear|1
p|lastodiagainst|1
p|matches4|1
p|debutagainst2|0
p|year10|0
p|fivefor2|1
p|lasttestfor|0
p|column3|1
p|runs1|1
p|wickets4|1
p|year|1
p|year8|0
p|club14|0
p|bowl avg3|1
p|bat avg3|1
p|tenfor4|1
p|country|1
p|year2|1
p|club3|1
p|clubnumber1|0
p|umplistadebutyr|0
p|matches3|1
p|T20Idebutdate|0
p|clubnumber5|0
p|odisumpired|0
p|debutfor1|0
p|100s/50s2|1
p|placeofbirth|1
p|umptestlastyr|0
p|T20Ishirt|0
p|100s/50s4|1
p|deliveries1|1
p|odidebutdate|1
p|testcap|1
p|clubnumber15|0
p|odicap|1
p|countryofdeath|1
p|T20Icap|0
p|club4|1
p|bowl avg4|1
p|fivefor3|1
p|runs2|1
p|tenfor1|1
p|lasttestagainst|1
p|T20Idebutfor|0
p|top score3|1
p|year1|1
p|lastT20Ifor|0
p|column1|1
p|catches/stumpings4|1
p|clubnumber6|0
p|club12|0
p|date|1
p|debutdate2|0
p|international|1
p|listaumpired|0
p|year13|0
p|catches/stumpings1|1
p|clubnumber2|0
p|matches1|1
p|caption|0
p|best bowling4|1
p|column2|1
p|bat avg2|1
p|country2|0
p|onetest|0
p|testdebutagainst|1
p|year9|0
p|wickets2|1
p|umplistalastyr|0
p|club7|0
p|club9|0
p|country3|0
p|year12|0
p|year5|0
p|runs3|1
p|debutfor2|0
p|100s/50s3|1
p|umptwenty20debutyr|0
p|catches/stumpings2|1
p|bowl avg1|1
p|bat avg4|1
p|odicap2|0
p|bat avg1|1
p|top score2|1
p|imagealt|0
p|debutdate1|0
p|debutyear2|0
p|clubnumber14|0
p|heightinch|0
p|umpodidebutyr|0
p|club5|0
p|debutyear1|0
p|heightm|0
p|countryofbirth|1
p|clubnumber7|0
p|batting|1
p|club13|0
p|tenfor2|1
p|oneodi|0
p|club1|1
p|column4|1
p|yearofdeath|1
p|catches/stumpings3|1
p|debutagainst1|0
p|best bowling3|1
p|fivefor4|1
p|year15|0
p|year4|1
p|heightft|0
p|wickets1|1
p|T20Idebutagainst|0
p|clubnumber3|0
p|clubnumber10|0
p|year6|0
p|testcap2|0
p|umpfclastyr|0
p|nickname|1

template|Templat:Infobox cricket tournament main
count|4
properties|19
p|website|1
p|name|3
p|imagesize|3
p|qualification|0
p|tournament format|4
p|image|3
p|champions|1
p|participants|4
p|administrator|4
p|country|2
p|last|0
p|most runs|3
p|most successful|1
p|headquarter|0
p|caption|3
p|first|4
p|cricket format|4
p|most wickets|3
p|current|1

template|Templat:Country geography
count|4
properties|18
p|coordinates|1
p|miles area|0
p|name|3
p|highest point|3
p|map|2
p|map size|0
p|km area|3
p|percent land|3
p|borders|1
p|continent|3
p|largest lake|2
p|percent water|2
p|area ranking|2
p|miles coastline|0
p|region|3
p|longest river|2
p|lowest point|3
p|km coastline|2

template|Templat:Harvrefcol
count|1
properties|56
p|First3|0
p|Author            |0
p|Editors|0
p|ID|0
p|Surname3|0
p|Author         |0
p|Given3|0
p|Initials|0
p|Last1|0
p|Title|1
p|Volume|0
p|Surname4|0
p|Initials3|0
p|Number|0
p|URL|0
p|Pages|0
p|Editor|0
p|Author3|0
p|First2|0
p|ISBN|0
p|Authorlink3|0
p|Last2|0
p|Edition|0
p|Newsdate|0
p|Author4|0
p|Year|1
p|Initials2|0
p|Last3|0
p|Surname1|0
p|Page|0
p|First1|0
p|Periodical|0
p|Surname2|0
p|Authorlink2|0
p|Author2|0
p|Last|0
p|Author|0
p|Given1|0
p|Last4|0
p|Given|1
p|Given2|0
p|Issue|0
p|Authorlink1|0
p|Surname|1
p|Vol|0
p|Access-date|0
p|Chapter|0
p|Place|1
p|Initials1|0
p|Publisher|1
p|Contribution|0
p|Author1|0
p|Journal|0
p|Authorlink|0
p|Ref|0
p|First|0

template|Templat:Infobox Olympics Algeria
count|1
properties|11
p|gold|0
p|competitors|1
p|rank|0
p|silver|0
p|sports|1
p|total|0
p|flagbearer|1
p|bronze|0
p|games|1
p|officials|0
p|oldcode|0

template|Templat:Infobox theologian
count|7
properties|32
p|children|3
p|name|7
p|signature_alt|0
p|influenced|1
p|imagesize|0
p|death_date|3
p|birth_place|7
p|image_size|1
p|image|5
p|birth_name|1
p|school_tradition|0
p|influences|2
p|death_place|4
p|spouse|3
p|signature|2
p|notable_works|3
p|notableworks|2
p|notable_ideas|1
p|titles|3
p|language|1
p|alt|0
p|caption|3
p|nationality|2
p|region|0
p|signature_size|1
p|era|2
p|occupation|3
p|main_interests|3
p|birth_date|7
p|signature alt|0
p|tradition_movement|4
p|period|1

template|Templat:Infobox Olympic event
count|12
properties|34
p|gold|6
p|longnames|0
p|competitors|11
p|bronzeNOC2|0
p|event|11
p|image|11
p|bronze2|0
p|gold3|0
p|bronze3|0
p|silver3|0
p|teams|0
p|silver|5
p|prev|11
p|silverNOC2|0
p|silverNOC|5
p|silver2|0
p|bronzeNOC|6
p|goldNOC2|1
p|dates|5
p|date|6
p|bronze|6
p|silverNOC3|0
p|caption|1
p|next|11
p|goldNOC3|0
p|win_label|0
p|nations|11
p|bronzeNOC3|0
p|gold2|1
p|venues|0
p|games|11
p|venue|11
p|win_value|6
p|goldNOC|6

template|Templat:Dasawarsa 00 SM
count|1
properties|5
p|d-2|0
p|a|1
p|a-1|0
p|d-1|0
p|d|1

template|Templat:Infobox US metropolitan area
count|2
properties|17
p|density_km2|2
p|lowest_ft|2
p|lowest_m|2
p|name|2
p|area_km2|2
p|map|2
p|largest_city|2
p|population|2
p|other_cities|2
p|MSA_name|2
p|highest_m|2
p|Coordinates|0
p|area_mi2|2
p|density_mi2|2
p|highest_ft|2
p|rank_us|1
p|states|2

template|Templat:Infobox given name
count|14
properties|32
p|shortform|6
p|footnotes|0
p|see also|0
p|short forms|0
p|alternative spelling|1
p|variant forms|2
p|popularity|0
p|name|11
p|image_size|0
p|image|3
p|usage|0
p|derived|0
p|related names|7
p|variant|1
p|cognate|2
p|petname|0
p|nameday|0
p|pronunciation|7
p|wikt|0
p|name day|0
p|derivative|2
p|language|6
p|meaning|11
p|origin|10
p|caption|3
p|region|9
p|derivation|0
p|seealso|0
p|languageorigin|10
p|gender|13
p|anglicisation|0
p|nickname|1

template|Templat:Duration
count|2
properties|7
p|s|1
p|4|0
p|m|1
p|1|0
p|2|0
p|h|0
p|3|0

template|Templat:Kotak info eselon I
count|55
properties|39
p|footnotes|0
p|eselonII_1|39
p|website|0
p|name|0
p|eselonII_10|1
p|alamat|52
p|nama_eselonII_5|16
p|nama_eselonII_1|39
p|nama_eselonII_9|1
p|eselonII_8|1
p|anggaran|0
p|image|0
p|eselonII_4|24
p|nama_eselonII_3|34
p|nama_sekretaris|26
p|eselonII|39
p|nama|54
p|eselonII_9|1
p|eselonII_5|16
p|nama_eselonII_6|8
p|eselonII_6|9
p|nama_eselonII_7|5
p|nama_eselonII_2|39
p|gambar|0
p|kementerian/lembaga|54
p|catatan|0
p|nama_eselonII_10|1
p|sekretaris|26
p|eselonII_3|34
p|eselonII_7|6
p|nama_eselonII_4|24
p|didirikan|0
p|dasar_hukum|28
p|nama_eselonI|54
p|nama_eselonII_8|1
p|pegawai|2
p|eselonI|54
p|eselonII_2|39
p|situs web|36

template|Templat:Disambig suku
count|188
properties|4
p|2|0
p|1|0
p|lain-lain|19
p|nama|19

template|Templat:Planetary nebula
count|7
properties|15
p|name|7
p|size_v|5
p|dist_ly|5
p|epoch|6
p|image|7
p|names|7
p|radius_ly|3
