wikiStats|hr

redirects|983
p|RD2-score03-1|1
p|RD2-score01-agg|1
p|RD2-team03|1
p|RD3-seed01|0
p|RD1-score01-1|1
p|RD1-seed03|0
p|RD1-score02-2|1
p|RD1|1
p|RD1-seed08|0
p|seed-width|0
p|RD2-seed01|0
p|RD3-score01-1|1
p|RD3-score02-agg|1
p|RD3-score01-agg|1
p|RD1-score04-1|1
p|RD1-score06-2|1
p|team-width|1
p|RD1-seed05|0
p|RD2-seed04|0
p|RD1-score02-agg|1
p|RD1-team08|1
p|RD1-score05-1|1
p|RD2-team02|1
p|RD3-score02-2|1
p|RD3-score01-2|1
p|RD1-score08-1|1
p|RD1-team01|1
p|RD1-score03-2|1
p|RD2-seed02|0
p|RD2|1
p|RD3-score02-1|1
p|RD2-score03-agg|1
p|RD2-score04-1|1
p|RD1-team05|1
p|RD2-score02-1|1
p|RD1-score03-agg|1
p|RD1-team07|1
p|RD1-team04|1
p|RD1-score01-agg|1
p|RD3-team01|1
p|RD1-score08-agg|1
p|RD2-score02-2|1
p|game-score-width|0
p|RD2-score04-agg|1
p|RD1-score05-agg|1
p|group1|0
p|RD1-score02-1|1
p|RD2-team01|1
p|agg-score-width|0
p|RD1-score03-1|1
p|RD2-score01-1|1
p|RD1-score07-1|1

template|Predložak:Planetbox star
count|1
properties|5
p|RA|0
p|star|1
p|class|1
p|DEC|0
p|constell|1

template|Predložak:Infookvir brod
count|335
properties|9
p|matična luka|87
p|opis slike|125
p|zastava broda|317
p|slika broda|252
p|država pripadnosti|247
p|napomene|36
p|ime broda|334
p|klasa broda|205
p|imenjak|8

template|Predložak:Infookvir Okrug Srbije
count|25
properties|15
p|stanovništvo|24
p|središte|24
p|karta okruga|0
p|broj_općina|23
p|ime_srC|24
p|broj_sela|8
p|broj_gradova|8
p|en ime|0
p|broj_naselja|17
p|ime_srL|24
p|pokrajina_ili_regija|24
p|ime_alt|23
p|napomene|0
p|površina|23
p|gustoća|24

template|Predložak:Lokacijska karta+
count|22
properties|8
p|border|0
p|float|17
p|label|0
p|alt|0
p|caption|17
p|AlternativeMap|0
p|width|19
p|places|0

template|Predložak:Infookvir svetac
count|91
properties|5
p|slika|75
p|opis_slike|38
p|naslov|21
p|glavna svetišta|20
p|ime|89

template|Predložak:FishBase species
count|2
properties|2
p|year|2
p|id|0

template|Predložak:Infookvir njemačka pokrajina
count|14
properties|8
p|ime_genitiv|12
p|slika_zastave|13
p|ime genitiv|0
p|slika grba|0
p|slika zastave|0
p|slika_grba|13
p|glasovi_savezno_vijeće|12
p|ime|13

template|Predložak:Infookvir nogometno natjecanje
count|32
properties|9
p|broj_momčadi|28
p|regija|28
p|logo|11
p|trenutačni_prvak|25
p|izvorno_ime|15
p|trenutačna sezona|6
p|naj_klub|29
p|ime|31
p|osnovan|31

template|Predložak:Infookvir rukometni klub
count|68
properties|24
p|dvorana|58
p|kapacitet dvorane|45
p|trener|39
p|liga|60
p|shorts1|45
p|puno ime|64
p|pattern_b2|28
p|leftarm2|42
p|rightarm1|45
p|igrači|10
p|shorts2|43
p|plasman|34
p|body2|43
p|pattern_ra2|11
p|ime kluba|67
p|trenutačna sezona|11
p|socks2|32
p|pattern_la2|11
p|rightarm2|42
p|sezona|38
p|nadimak|16
p|socks1|32
p|body1|45
p|godina osnivanja|57

template|Predložak:Infookvir utvrda
count|10
properties|18
p|veličina_slike|9
p|država|2
p|slika|8
p|graditelj|2
p|javnost|2
p|očuvanost|7
p|napomena|1
p|srušen|2
p|opis_slike|9
p|vrsta|7
p|bitke|1
p|izvorno_ime|5
p|obnovljen|0
p|ime|9
p|gradnja|9
p|pod_nadzorom|5
p|položaj|8
p|materijal|6

template|Predložak:Infookvir televizijska epizoda
count|142
properties|19
p|Slika|141
p|Opis|60
p|Scenarij|141
p|Prethodna|139
p|gosti|0
p|RPret|0
p|Serija|141
p|Snimatelj|0
p|Naslov|141
p|Sezona|141
p|Popis epizoda|140
p|Gosti|141
p|Produkcija|139
p|Sljedeća|140
p|Datum|141
p|Epizoda|141
p|Režija|141
p|RSljed|0
p|Glazba|15

template|Predložak:Popis epizoda
count|22
properties|24
p|BojaParnogReda|0
p|BrojEpizode2|12
p|AltDate|0
p|MainList|0
p|Aux1|3
p|BrojEpizode|21
p|NaslovI|0
p|ProdKod|1
p|Naslov|21
p|Aux2|3
p|Scenarist|9
p|Sezona|0
p|1|0
p|Datum|21
p|AltNaslov|1
p|BojaLinije|21
p|Aux3|0
p|Redatelj|9
p|RNaslov|0
p|KratkiSadržaj|20
p|BojaNeparnogReda|0
p|AltDatum|0
p|BojaVrha|0
p|Aux4|2

template|Predložak:Infookvir indijska država i teritorij
count|35
properties|33
p|HDI|34
p|god_popisa|34
p|slika|34
p|najveći grad|34
p|guverner|34
p|web stranica|34
p|utc_pomak|34
p|vremenska_zona_DST|0
p|pismenost_postotak|34
p|površ_br|34
p|ime_genitiv|34
p|službeni jezik|34
p|izvorno ime|29
p|stanovnika|34
p|ISO|34
p|premijer|34
p|grb|20
p|gust_naseljen|33
p|osnutak|29
p|slika2|34
p|vremenska_zona|34
p|sudstvo|34
p|vrsta vlasti|34
p|utc pomak DST|0
p|utc_pomak_DST|0
p|ime|34
p|broj distrikta|34
p|sjedište|34
p|stan_br|34
p|HDI_rang|34
p|površina|34
p|HDI_godina|34
p|utc pomak|0

template|Predložak:Infookvir mikomorfokvir
count|32
properties|14
p|sporePrintColor2|2
p|name|31
p|stipeCharacter2|0
p|capShape|31
p|capShape2|5
p|howEdible|31
p|sporePrintColor|31
p|whichGills|31
p|ecologicalType2|1
p|hymeniumType|31
p|whichGills2|0
p|howEdible2|4
p|ecologicalType|30
p|stipeCharacter|31

template|Predložak:Infookvir paragvajski okrug
count|17
properties|14
p|stanovništvo|17
p|zastava|17
p|izvorno ime|17
p|članak grb|0
p|web|0
p|distrikt|17
p|grb|17
p|karta|17
p|članak zastava|0
p|godina|17
p|ime|17
p|sjedište|17
p|površina|17
p|gustoća|17

template|Predložak:Infookvir auto model generacije 3
count|2
properties|19
p|Proizvođač|1
p|Dizajner|1
p|Predhodnik|1
p|Slika|1
p|Međuosovinski razmak kotača|1
p|Slično|1
p|Visina|1
p|Model|1
p|Slika kaže|0
p|Platforma|0
p|Klasa|1
p|Težina|1
p|Marka|1
p|Nasljednik|1
p|Dužina|1
p|Motor|1
p|Širina|1
p|Karoserija|1
p|Proizvodnja|1

template|Predložak:Infookvir kršćanska denominacija
count|1
properties|30
p|mjesto_osnivaja|1
p|područje|1
p|Univerziteti|1
p|opis|0
p|kongregacije|1
p|Srednje škole|0
p|asocijacije|0
p|Orijentacija|1
p|Razdvajanja|0
p|bolnice|0
p|vođa|1
p|poredak|1
p|misionari|1
p|starački_domovi|0
p|vođa/moderator|0
p|naziv|1
p|web_stranica|1
p|odvojena_od|0
p|datum_osnivanja|1
p|udruživanje|0
p|pomoć|0
p|škole|0
p|Klasifikacija|1
p|društvo|0
p|hramovi|1
p|napomene|0
p|članovi|1
p|osnivač|1
p|svečenici|0
p|direktor|0

template|Predložak:Infookvir regija Francuske
count|22
properties|12
p|Datum popisa|22
p|Predsjednik |0
p|mjesto|22
p|Broj općina|22
p|Površina|22
p|regija|22
p|Broj okruga|22
p|Položaj|22
p|Departmani|22
p|Stanovništvo|22
p|Broj kantona|22
p|Gustoća|22

template|Predložak:Infookvir austrijski muzej ili galerija
count|2
properties|10
p|ulaz|0
p|slika|1
p|javni prijevoz|0
p|opis_slike|0
p|ravnatelj|0
p|web|1
p|lokacija|1
p|izlošci|0
p|ime|1
p|osnovan|1

template|Predložak:Infookvir francuski departman
count|17
properties|14
p|Mjesto podprefekture|16
p|Broj departmana|17
p|Datum popisa|16
p|departman|17
p|Broj općina|17
p|Površina|17
p|Regija|17
p|logo|16
p|Broj okruga|17
p|položaj|17
p|Stanovništvo|17
p|Mjesto|16
p|Broj kantona|17
p|Gustoća|17

template|Predložak:4RoundBracket-Byes with 3rd
count|1
properties|103
p|RD2-seed03|1
p|RD1-seed12|1
p|RD1-team06|0
p|RD4-score02|1
p|RD1-seed01|0
p|RD1-team03|0
p|RD2-score02|1
p|RD1-seed06|0
p|RD1-team15|0
p|RD2-seed07|1
p|RD4-team03|0
p|RD1-score06|0
p|RD2-team04|0
p|RD3-team02|0
p|RD1-score03|1
p|RD1-team11|0
p|Consol|1
p|RD2-score05|1
p|RD1-score14|0
p|group2|0
p|RD3|1
p|RD1-team09|0
p|RD1-score11|1
p|RD1-seed07|1
p|RD1-seed13|0
p|RD1-seed02|0
p|RD4-seed02|1
p|RD3-seed02|1
p|RD1-team12|0
p|RD1-score02|0
p|RD1-seed04|1
p|RD4-score03|1
p|RD1-team02|0
p|RD1-seed11|1
p|RD3-team03|0
p|RD1-score07|1
p|RD1-seed15|1
p|RD2-score01|1
p|RD2-team03|0
p|RD3-seed01|1
p|RD2-seed06|1
p|RD1-seed03|1
p|RD4-score04|1
p|RD1-score13|0
p|RD1-seed14|0
p|RD4-seed01|1
p|RD1|1
p|RD1-seed08|1
p|RD3-score03|1
p|RD2-seed01|1
p|RD1-score10|0
p|RD2-score06|1
p|RD4-team02|0
p|RD3-score02|1
p|RD3-score01|1
p|RD1-seed05|0
p|RD1-score12|1
p|RD3-team04|0
p|RD3-score04|1
p|RD1-score01|0
p|RD2-team07|0
p|RD2-seed04|1
p|RD1-seed16|1
p|RD1-team08|0
p|RD4-seed04|1
p|RD1-score08|1
p|RD1-score09|0
p|RD2-team02|0
p|RD2-seed05|1
p|RD4-score01|1
p|RD2-team06|0
p|RD1-seed09|0
p|RD2-score07|1
p|RD1-team01|0
p|RD2-seed02|1
p|RD2-score08|1
p|RD2|1
p|RD1-team16|0
p|RD1-team13|0
p|RD1-seed10|0
p|RD4-team01|0
p|RD2-score03|1
p|RD3-seed04|1
p|RD2-team05|0
p|RD4-team04|0
p|RD1-team05|0
p|RD2-team08|0
p|RD1-team14|0
p|RD1-team07|0
p|RD4-seed03|1
p|RD1-team04|0
p|RD1-score16|1
p|RD1-score05|0
p|RD3-team01|0
p|RD2-seed08|1
p|RD2-score04|1
p|RD1-score15|1
p|RD3-seed03|1
p|RD1-score04|1
p|group1|0
p|RD4|1
p|RD2-team01|0
p|RD1-team10|0

template|Predložak:6TeamBracket-with class
count|4
properties|47
p|RD4-team1|0
p|RD4-seed2|4
p|RD1-team2|0
p|RD1-score3|4
p|RD1-score2|4
p|RD2-seed4|3
p|RD3-score2|4
p|RD2-score2|4
p|RD1-seed3|3
p|RD3|4
p|RD2-team1|0
p|RD3-team1|0
p|RD5-seed1|4
p|RD5-seed2|4
p|RD4-seed1|4
p|RD1-seed4|3
p|RD1-team4|0
p|RD2-seed3|2
p|RD1-seed1|3
p|RD1-score1|4
p|RD1|4
p|RD2-team2|0
p|RD5-score1|4
p|RD3-score1|4
p|RD5-team1|0
p|RD5|4
p|RD2-team4|0
p|RD2-seed2|3
p|RD3-team2|0
p|RD2-score3|4
p|RD3-seed1|4
p|RD4-score1|4
p|RD5-score2|4
p|RD2|4
p|RD2-team3|0
p|RD4-team2|0
p|RD3-seed2|4
p|RD2-seed1|2
p|RD1-team1|0
p|RD1-team3|0
p|RD2-score1|4
p|RD5-team2|0
p|RD1-score4|4
p|RD4-score2|4
p|RD1-seed2|3
p|RD4|4
p|RD2-score4|4

template|Predložak:Citat knjiga
count|193
properties|37
p|format|0
p|izdavač|189
p|oclc|133
p|serija|147
p|url|145
p|origmjesec|0
p|stranica|85
p|broj|0
p|mjesec pristupa|0
p|ostali|0
p|poglavlje|76
p|datum|190
p|urednik|52
p|ref|22
p|datum pristupa|0
p|autorlink|12
p|stranice|0
p|godina pristupa|0
p|prezime|182
p|origgodina|1
p|svezak|104
p|naslov|193
p|id|0
p|izdanje|26
p|citat|0
p|autor|50
p|isbn|151
p|godina|45
p|lokacija|192
p|url poglavlja|0
p|mjesec|0
p|koautori|82
p|origdatum|8
p|jezik|0
p|doi|50
p|ime|182
p|issn|57

template|Predložak:Infookvir Harry Potter lik
count|82
properties|13
p|slika|32
p|bgcolor|80
p|pojavljivanje|80
p|fgcolor|80
p|dom|51
p|vjernost|71
p|škola|7
p|glumac|65
p|vrsta|2
p|moći|1
p|glas|2
p|obitelj|3
p|ime|81

template|Predložak:Trkaći automobil
count|12
properties|33
p|Pobjeda|11
p|Konfiguracija motora|10
p|Dizajner|11
p|Utrka|10
p|Stražnji ovjes|2
p|Konstruktorsko prvenstvo|2
p|Slika|11
p|Vozači|11
p|Šasija|11
p|Najbrži krug|11
p|Momčadsko prvenstvo|0
p|Ime motora|11
p|Međuosovinski razmak|4
p|Konstruktor|11
p|Visina|9
p|Prvo startno mjesto|11
p|Gorivo|8
p|Kategorija|11
p|Tip mjenjača|4
p|Težina|9
p|Gume|10
p|Prva utrka|9
p|Brzine mjenjača|10
p|Prednji ovjes|2
p|Dužina|9
p|Ime mjenjača|0
p|Širina|9
p|Smještaj motora|1
p|Zapremnina motora|9
p|Ime automobila|11
p|Vozačko prvenstvo|2
p|Diferencijal|0
p|Momčad|11

template|Predložak:Infookvir biciklistička utrka
count|4
properties|12
p|disciplina|3
p|website|2
p|slika|3
p|organizator|3
p|natjecanje|3
p|vrijeme_održavanja|3
p|regija|3
p|lokalni_naziv|2
p|vrsta_utrke|3
p|direktor_utrke|3
p|ime|3
p|nadimak|1

template|Predložak:Infookvir TV postaja
count|137
properties|14
p|Ime|136
p|Vrsta emitiranja|123
p|Početak emitiranja|127
p|Zemlja|79
p|logo|115
p|Opis slike|0
p|Razina|49
p|Vlasnik|83
p|Slogan|29
p|Prestanak emitiranja|7
p|Raniji nazivi|40
p|Website|129
p|Jezik|16
p|width|85

template|Predložak:Infookvir rukometna reprezentacija
count|12
properties|41
p|medalje|0
p|najbolji strijelac|4
p|najveća pobjeda|2
p|Nastupi na kontinentalnom prvenstvu|5
p|Prvi put na kontinentalnom prvenstvu|5
p|rightarm3|5
p|shorts1|9
p|kapetan|3
p|pattern_b2|7
p|socks3|5
p|pattern_la3|4
p|Najbolji rezultat na kontinentalnom prvenstvu|5
p|leftarm2|8
p|Nastupi na SP|7
p|izbornik|7
p|1|0
p|body3|5
p|rightarm1|9
p|grb|7
p|najveći poraz|1
p|shorts2|8
p|body2|8
p|pattern_ra2|6
p|pattern_b3|5
p|2|0
p|socks2|6
p|Prvi put na SP|7
p|Naziv kontinentalnog prvenstva|5
p|leftarm3|5
p|pattern_la2|5
p|shorts3|5
p|prva utakmica|2
p|najviše nastupa|4
p|rightarm2|8
p|pattern_ra3|4
p|ime|11
p|savez|11
p|3|0
p|nadimak|5
p|socks1|8
p|Najbolji rezultat na SP|7

template|Predložak:Infookvir domaće mačke
count|17
properties|10
p|država|16
p|slika|15
p|opis slike|14
p|napomena|5
p|težina|12
p|ostala imena|10
p|visina|0
p|standardi|16
p|ime|16
p|nadimak|5

template|Predložak:Infookvir vozač F1
count|13
properties|17
p|Prvenstva|12
p|Ime|12
p|Zadnja_utrka|12
p|Broj_automobila|12
p|Podiji|12
p|Utrke|12
p|Pobjede|12
p|Državljanstvo|12
p|Prva_utrka|12
p|Zadnja_pobjeda|8
p|Prva_pobjeda|8
p|Opis slike|0
p|Odustajanja|12
p|Bodovi|12
p|Najbrži_krugovi|12
p|Prvo_sm|12
p|Momčad|12

template|Predložak:Infookvir lik iz Gospodara Prstenova
count|14
properties|16
p|kultura|4
p|slika|0
p|ostala_imena|6
p|kraljevstvo|9
p|roditelji|9
p|knjige|13
p|glumac|11
p|Galadrielin_dar|1
p|rođenje|9
p|glas|0
p|rasa|13
p|djeca|4
p|smrt|9
p|oružje|3
p|ime|13
p|bračni_status|3

template|Predložak:Infookvir hrvatski muzej ili galerija
count|33
properties|14
p|veličina_slike|3
p|ulaz|13
p|slika|21
p|tramvaj|0
p|javni prijevoz|7
p|dodatak|0
p|opis_slike|13
p|ravnatelj|26
p|web|30
p|kustos|24
p|lokacija|32
p|izlošci|11
p|ime|32
p|osnovan|30

template|Predložak:Infookvir hrana
count|130
properties|7
p|slika|104
p|opis slike|102
p|regija/država|61
p|mjesto_podrijetla|26
p|ostalo|5
p|kreator|0
p|ime|129

template|Predložak:Reprezentacija
count|6
properties|41
p|medalje|0
p|najbolji strijelac|0
p|najveća pobjeda|1
p|Nastupi na kontinentalnom prvenstvu|1
p|Prvi put na kontinentalnom prvenstvu|1
p|rightarm3|1
p|shorts1|3
p|kapetan|0
p|pattern_b2|2
p|socks3|1
p|pattern_la3|1
p|Najbolji rezultat na kontinentalnom prvenstvu|1
p|leftarm2|3
p|Nastupi na SP|1
p|izbornik|4
p|1|0
p|body3|1
p|rightarm1|3
p|grb|3
p|najveći poraz|1
p|shorts2|3
p|body2|3
p|pattern_ra2|1
p|pattern_b3|1
p|2|0
p|socks2|1
p|Prvi put na SP|3
p|Naziv kontinentalnog prvenstva|1
p|leftarm3|1
p|pattern_la2|1
p|shorts3|1
p|prva utakmica|1
p|najviše nastupa|0
p|rightarm2|3
p|pattern_ra3|1
p|ime|5
p|savez|5
p|3|0
p|nadimak|1
p|socks1|1
p|Najbolji rezultat na SP|3

template|Predložak:Citiranje knjige
count|656
properties|31
p|format|0
p|author|0
p|accessmonth|0
p|location|141
p|url|18
p|origyear|1
p|origdate|0
p|accessyear|0
p|pages|3
p|authorlink|9
p|year|146
p|ref|137
p|edition|0
p|others|0
p|last|146
p|coauthors|1
p|quote|0
p|chapter|0
p|editor|0
p|at|9
p|id|0
p|language|2
p|date|0
p|publisher|144
p|isbn|113
p|first|146
p|origmonth|0
p|title|146
p|chapterurl|0
p|accessdate|0
p|month|0

template|Predložak:Infookvir tvrtka
count|440
properties|30
p|ključneosobe|174
p|slika|241
p|sjedište država|0
p|burzovni_simbol|19
p|sjedište_grad|292
p|predsjednik|112
p|konkurencija|34
p|izvršni_direktor|7
p|vlasnik|132
p|prihod|87
p|operativni_prihod|41
p|dodatak|8
p|slogan|70
p|web|396
p|proizvodi|296
p|zaposleni|194
p|vrsta|289
p|divizije|27
p|osnutak|408
p|usluge|59
p|neto_dobit|68
p|podruž|45
p|sjedište_država|253
p|prestala_postojati|19
p|industrija|266
p|ime|436
p|osnivači|196
p|sjedište|224
p|holding|54
p|pokriveno_područje|93

template|Predložak:Hotel
count|9
properties|20
p|država|7
p|slika|8
p|dužina-stupnjevi|2
p|iso-regija|1
p|dužina-minute|2
p|kategorija|0
p|dužina-sekunde|2
p|širina-minute|2
p|širina-stupnjevi|2
p|naziv|8
p|širina-sekunde|2
p|grad|8
p|utemeljen|8
p|dužina-oznaka|2
p|broj kreveta|1
p|širina-oznaka|2
p|slika_opis|8
p|lokacija|3
p|broj soba|8
p|izvorni naziv|1

template|Predložak:Infookvir jezero
count|335
properties|30
p|slika|237
p|dužina-stupnjevi|230
p|iso-regija|69
p|države|163
p|ulijeva|103
p|dužina|191
p|obalni_gradovi|11
p|dužina-minute|226
p|dužina-sekunde|72
p|opis_karte|0
p|ime_genitiv|41
p|pritok|114
p|širina-minute|226
p|dubina|239
p|lokacijska_karta|0
p|širina|181
p|širina-stupnjevi|230
p|širina-sekunde|72
p|dužina-oznaka|230
p|vrsta|158
p|slika_karta|0
p|širina-oznaka|230
p|izvorno_ime|42
p|visina|215
p|slika_opis|160
p|lokacija|284
p|slika karta|0
p|ime|333
p|površina|228
p|zapremina|127

template|Predložak:Infookvir izvještaj biciklističke utrke
count|6
properties|41
p|prethodnasezona_link|5
p|prethodnasezonska_godina|5
p|points_team|5
p|sprinter|5
p|stages|0
p|slika|5
p|drugi|5
p|tim|5
p|youth color|0
p|mountains_color|5
p|points color|0
p|mountains color|0
p|second_team|4
p|youth|0
p|first color|0
p|sprints|0
p|intergiro|0
p|points_color|5
p|points|0
p|vrijeme|3
p|mladi|5
p|treći|5
p|team_color|5
p|youth_color|5
p|youth_team|5
p|team|0
p|slika_širina|5
p|slika_opis|4
p|mountains_team|5
p|sljedećasezona_link|5
p|brdski|5
p|teampoints|0
p|combination|0
p|first_color|5
p|mountains|0
p|type|0
p|third_team|5
p|team color|0
p|sljedećasezonska_godina|5
p|ime|5
p|first_team|5

template|Predložak:Infookvir Zakon i red lik
count|22
properties|9
p|Ime|21
p|slika|16
p|ogranak serije|21
p|vrijeme|21
p|prethodnik|20
p|start|21
p|kraj|21
p|Igra ga|21
p|nasljednik|20

template|Predložak:Infookvir hokejski klub SAD KAN
count|3
properties|21
p|dvorana|2
p|slika dresa|0
p|kapacitet dvorane|2
p|slika|1
p|web-stranica|2
p|trener|2
p|konferencija|2
p|liga|2
p|kapetan|2
p|suradnja|2
p|godina umirovljenja|0
p|boja|1
p|ime kluba|2
p|slika_dresa|0
p|divizija|2
p|grad/država |0
p|glavni menadžer|2
p|sezona|0
p|nadimak|2
p|direktor|2
p|godina osnivanja|2

template|Predložak:Infookvir novozelandska regija
count|10
properties|11
p|stanovništvo|9
p|izvorno ime|9
p|grad|0
p|web|9
p|distrikt|1
p|karta|9
p|godina|9
p|ime|9
p|sjedište|9
p|površina|9
p|gustoća|4

template|Predložak:Fb kit header
count|2
properties|3
p|sp|2
p|db|2
p|o|0

template|Predložak:Infookvir rukometna liga
count|2
properties|14
p|slika|0
p|broj klubova|1
p|države|0
p|službena stranica|1
p|domaći kupovi|0
p|međunarodni kupovi|0
p|najuspješniji klub|1
p|niža liga|0
p|prvaci|1
p|osnovana|1
p|viša liga|0
p|ime|1
p|sezona|1
p|prvaci sezone|1

template|Predložak:Infookvir monarh
count|624
properties|24
p|vladavina4|1
p|titula|526
p|opis|231
p|slika|396
p|mjesto pokopa|154
p|titula4|1
p|titula1|41
p|datum smrti|317
p|puno ime|124
p|zanimanje|17
p|vladavina1|20
p|datum rođenja|287
p|issue-pipe|0
p|vladavina2|16
p|supruga|192
p|titula3|4
p|vjera|249
p|vladavina|300
p|vladavina3|2
p|djeca|404
p|ime|623
p|issue-link|0
p|datum pokopa|6
p|titula2|25

template|Predložak:Infookvir SP nogomet
count|33
properties|35
p|drugi2|0
p|četvrti|2
p|drugi|4
p|Name|32
p|domaćin4-flagvar|0
p|prvak2|0
p|Broj utakmica|30
p|igrač|0
p|domaćin|0
p|Broj postignutih golova|28
p|godinaa|0
p|vratar|0
p|Size|28
p|datum|12
p|domaćin2|0
p|Broj reprezentacija|32
p|ažurirano|4
p|treći|1
p|domaćin3|0
p|Optional caption|1
p|stadioni|10
p|godina|0
p|Najbolji strijelac|26
p|Najbolji igrač|27
p|gradovi|9
p|četvrti2|0
p|domaćin4|0
p|Svjetski prvaci|16
p|domaćin2-flagvar|0
p|gledanost|7
p|domaćin-flagvar|0
p|domaćin3-flagvar|0
p|Logo|28
p|treći2|0
p|izvorni naziv|9

template|Predložak:Infookvir epizoda Zvjezdanih Staza
count|50
properties|7
p|slika|49
p|epizoda_br|49
p|veličina|0
p|sljedeća|49
p|natpis_pod_slikom|40
p|naziv_epizode|49
p|orig_naslov|45

template|Predložak:Infookvir talijanska općina
count|131
properties|26
p|pozivni broj|128
p|pokrajina|128
p|dužina-stupnjevi|130
p|stanovništvo|130
p|kratica pokrajine|129
p|godina popisa|124
p|gustoća stanovništva|124
p|kratica regije|129
p|dužina-minute|130
p|dužina-sekunde|120
p|stranica|117
p|istat|99
p|izvorno ime|65
p|poštanski broj|129
p|širina-minute|130
p|širina-stupnjevi|130
p|širina-sekunde|123
p|regija|130
p|dužina-oznaka|130
p|slika grba|80
p|širina-oznaka|130
p|karta|35
p|zaštitnik|108
p|visina|123
p|ime|130
p|površina|128

template|Predložak:Infookvir županija u Rumunjskoj
count|42
properties|14
p|pozivni broj|41
p|webp|41
p|stanovništvo|41
p|grb|41
p|karta|41
p|webc|41
p|godina|41
p|Povijesna regija|41
p|ime|41
p|lRazvojno područje|37
p|ind|41
p|županijsko središte|41
p|površina|41
p|gustoća|41

template|Predložak:Infookvir nogometni klub
count|1782
properties|29
p|slika|323
p|pattern_so2|116
p|trener|1049
p|liga|1625
p|igralište|1524
p|kapacitet stadiona|1418
p|shorts1|1648
p|puno ime|1726
p|leftarm1|1643
p|pattern_b2|1045
p|leftarm2|1615
p|rightarm1|1646
p|igrači|233
p|shorts2|1619
p|plasman|1120
p|body2|1614
p|pattern_ra2|321
p|ime kluba|1756
p|trenutačna sezona|131
p|socks2|1621
p|pattern_so1|133
p|pattern_la2|323
p|rightarm2|1617
p|sezona|1186
p|nadimak|669
p|socks1|1650
p|body1|1639
p|pattern_sh2|126
p|godina osnivanja|1701

template|Predložak:Gospodarstvo
count|47
properties|29
p|sektori|47
p|izvozni partneri|46
p|slika|45
p|širina-slike|47
p|zemlja u genitivu|47
p|naslov-slike|47
p|rang|32
p|uvozni partneri|46
p|izvozna dobra|45
p|siromaštvo|39
p|dug|44
p|organizacije|44
p|pomoć|18
p|valuta|47
p|inflacija|47
p|godina|47
p|rashodi|46
p|rast|45
p|bdp|47
p|prema-zanimanju|45
p|per capita|47
p|uvozna dobra|45
p|industrija|45
p|prihodi|46
p|izvoz|47
p|cianame|0
p|uvoz|47
p|radna-snaga|46
p|nezaposlenost|42

template|Predložak:Infookvir glazbeni festival
count|16
properties|8
p|datum|7
p|mjesto|16
p|logo|4
p|webstranica|16
p|godine|16
p|osnivač|9
p|ime|16
p|žanr|16

template|Predložak:Popis pjesama
count|754
properties|703
p|autor16|24
p|glazba89|0
p|skladba16|140
p|trajanje45|0
p|glazba66|0
p|tekst30|0
p|trajanje88|0
p|tekst59|0
p|glazba57|0
p|autor87|0
p|extra83|0
p|autor47|0
p|extra1|131
p|extra18|22
p|extra74|0
p|napomena75|0
p|napomena47|0
p|skladba53|0
p|glazba3|82
p|tekst11|87
p|glazba23|1
p|trajanje70|0
p|tekst25|0
p|napomena36|0
p|trajanje99|0
p|glazba12|31
p|skladba76|0
p|extra29|0
p|glazba78|0
p|skladba57|0
p|tekst22|1
p|skladba46|0
p|autor79|0
p|napomena19|11
p|skladba19|55
p|extra94|0
p|trajanje81|0
p|tekst6|125
p|trajanje4|611
p|extra38|0
p|tekst14|32
p|napomena2|115
p|extra14|67
p|skladba87|0
p|skladba98|0
p|trajanje49|0
p|skladba4|703
p|skladba95|0
p|napomena95|0
p|autor75|0
p|skladba35|2
p|extra60|0
p|autor86|0
p|skladba67|0
p|extra49|0
p|autor25|2
p|glazba63|0
p|trajanje93|0
p|autor61|0
p|glazba26|0
p|glazba46|0
p|autor90|0
p|extra26|2
p|glazba19|3
p|autor65|0
p|extra25|2
p|tekst71|0
p|trajanje82|0
p|autor_teksta|154
p|tekst58|0
p|tekst10|98
p|tekst28|0
p|skladba94|0
p|autor50|0
p|trajanje71|0
p|tekst76|0
p|skladba9|587
p|trajanje37|2
p|napomena80|0
p|extra41|0
p|trajanje77|0
p|tekst83|0
p|napomena40|0
p|skladba83|0
p|glazba96|0
p|autor31|0
p|napomena11|62
p|glazba9|55
p|trajanje31|4
p|napomena57|0
p|skladba31|4
p|trajanje66|0
p|trajanje92|0
p|skladba63|0
p|napomena54|0
p|napomena33|0
p|autor21|6
p|skladba38|2
p|napomena49|0
p|glazba42|0
p|tekst17|12
p|tekst63|0
p|glazba15|10
p|napomena68|0
p|glazba80|0
p|autor94|0
p|tekst52|0
p|autor54|0
p|autor42|0
p|tekst98|0
p|extra80|0
p|autor72|0
p|napomena7|68
p|glazba35|0
p|trajanje26|7
p|tekst87|0
p|extra20|12
p|skladba20|42
p|autor6|135
p|tekst94|0
p|napomena46|0
p|glazba85|0
p|autor32|0
p|autor64|0
p|glazba53|0
p|autor_glazbe|90
p|skladba92|0
p|tekst55|0
p|autor43|0
p|autor13|58
p|autor3|159
p|extra5|120
p|tekst41|0
p|autor9|128
p|napomena79|0
p|extra30|0
p|skladba81|0
