wikiStats|ja

redirects|6545
p|pattern_la3|14
p|最多得点選手|229
p|国際大会出場回数4|0
p|leftarm2|362
p|最大差敗戦試合スコア|323
p|pattern_la1|270
p|pattern_name1|0
p|最大差勝利試合|24
p|国際大会最高成績|241
p|body3|16
p|rightarm1|395
p|最多出場選手|197
p|shorts2|367
p|body2|365
p|pattern_ra2|248
p|pattern_b3|15
p|socks2|371
p|初の国際試合開催年|324
p|pattern_so1|150
p|W杯出場回数|336
p|kit_image1|0
p|kit_alt1|0
p|pattern_name2|0
p|leftarm3|16
p|国際大会最高成績2|131
p|pattern_la2|255
p|ナショナルチームによる国際大会4|0
p|FIFAコード|101
p|shorts3|16
p|kit_image3|0
p|rightarm2|362
p|pattern_ra3|14
p|最大差敗戦試合対戦相手|303
p|socks1|397
p|kit|0
p|国際大会出場回数|411
p|国際大会出場回数2|144
p|body1|392
p|pattern_sh2|161
p|kit_image2|0
p|得点数|216
p|初の国際試合開催月日|308

template|Template:Infobox identity document
count|2
properties|24
p|image_width|0
p|name|0
p|caption2|0
p|eligibility|1
p|using_jurisdiction|0
p|image_size|0
p|image|0
p|document_name|1
p|image_width2|0
p|alt2|0
p|purpose|1
p|valid_jurisdictions|0
p|image2_alt|0
p|image_alt|0
p|cost|0
p|alt|0
p|caption|0
p|image_caption|1
p|image2_size|0
p|image2|1
p|expiration|1
p|date_first_issued|0
p|document_type|1
p|image_caption2|1

template|Template:政治家
count|6053
properties|284
p|assembly4|0
p|order8|1
p|native_name|0
p|parliament4|0
p|state2|12
p|term_start6|19
p|就任日5|482
p|画像|2831
p|monarch|29
p|chairman5|0
p|title2|13
p|就任日8|80
p|children|62
p|term_end8|4
p|その他職歴4|44
p|website|24
p|constituency3|2
p|president3|29
p|国旗10|18
p|name|395
p|district4|4
p|assembly1|0
p|office2|79
p|職名2|2892
p|order6|6
p|就任日13|6
p|president|120
p|元首職2|396
p|term4|0
p|内閣3|486
p|monarch2|8
p|constituency_AM5|0
p|国旗6|198
p|parliament|2
p|その他職歴8|5
p|就任日|5185
p|monarch3|4
p|riding2|0
p|退任日13|6
p|assembly5|0
p|元首5|36
p|職名|5244
p|office5|12
p|state|23
p|order2|81
p|jr/sr4|4
p|当選回数5|146
p|cabinet5|0
p|death_date|177
p|選挙区4|204
p|parliament7|0
p|birth_place|361
p|元首職5|34
p|image|0
p|constituency_MP|0
p|jr/sr9|0
p|国略称|117
p|constituency_AM|0
p|生年月日|2203
p|term_start|374
p|就任日9|45
p|選挙区|1468
p|term_start2|217
p|退任日6|257
p|title5|3
p|office9|2
p|当選回数2|1165
p|ウェブサイト|1331
p|jr/sr8|0
p|term_start7|11
p|term_end3|133
p|death_place|205
p|native_name_lang|0
p|元首職3|184
p|alma_mater|175
p|spouse|194
p|state5|3
p|国旗3|1189
p|元首3|200
p|assembly|0
p|chairman4|0
p|title1|0
p|assembly2|0
p|constituency4|0
p|国旗11|9
p|退任日7|154
p|district5|1
p|riding5|0
p|退任日2|2816
p|各国語表記|4260
p|term|0
p|その他職歴5|21
p|国旗7|118
p|term_start5|35
p|office|158
p|term_end1|12
p|title8|0
p|term7|0
p|現職|665
p|出生地|5100
p|office1|10
p|order9|1
p|office0|0
p|就任日4|877
p|term1|1
p|signature|73
p|jr/sr3|4
p|内閣2|811
p|その他職歴9|2
p|term_start1|14
p|退任日|4715
p|当選回数|2492
p|就任日12|10
p|office6|3
p|assembly9|0
p|term_end0|0
p|term8|0
p|order5|9
p|親族（政治家）|1084
p|サイン|325
p|退任日10|21
p|就任日15|1
p|退任日3|1543
p|cabinet2|0
p|president2|56
p|monarch4|1
p|parliament6|0
p|その他職歴2|154
p|term_end4|67
p|職名3|1578
p|constituency_MP5|0
p|国旗15|1
p|選挙区5|140
p|constituency_MP2|0
p|order1|5
p|term_start8|4
p|就任日7|158
p|その他職歴1|260
p|jr/sr2|9
p|term6|1
p|title4|5
p|term0|0
p|前職|2930
p|term_end5|35
p|内閣5|117
p|その他職歴6|11
p|国旗4|676
p|人名|4572
p|元首2|425
p|parliament5|0
p|birthdate|0
p|honorific-suffix|18
p|元首職4|83
p|state4|8
p|国旗|3775
p|office4|27
p|constituency|3
p|term_start4|70
p|配偶者|1178
p|awards|4
p|term2|1
p|当選回数4|236
p|constituency_AM4|0
p|constituency5|0
p|term_end6|18
p|退任日4|852
p|子女|24
p|国旗8|66
p|party|301
p|president5|5
p|riding|1
p|parliament2|0
p|国旗12|8
p|没年月日|536
p|chairman3|0
p|deathplace|0
p|退任日14|2
p|term_start0|0
p|退任日8|80
p|order|163
p|就任日11|12
p|title7|1
p|order0|0
p|order7|3
p|caption|68
p|date of death|2
p|cabinet3|1
p|parliament1|0
p|所属政党|4653
p|選挙区2|758
p|monarch5|1
p|deathdate|0
p|職名4|855
p|nationality|58
p|order4|24
p|office7|3
p|就任日2|2955
p|jr/sr6|1
p|parliament9|0
p|国旗2|2220
p|profession|103
p|assembly8|0
p|relations|15
p|term_end9|3
p|jr/sr|16
p|riding4|0
p|退任日11|12
p|assembly3|0
p|元首|954
p|constituency_MP3|0
p|district2|6
p|chairman2|0
p|国旗14|1
p|職名5|471
p|office3|64
p|内閣|1080
p|称号・勲章|2152
p|term_start9|3
p|就任日6|271
p|国旗13|4
p|constituency_AM3|0
p|state3|5
p|その他職歴3|79
p|term_end7|11
p|district3|3
p|term5|0
p|term3|0
p|title3|5
p|birthplace|0
p|title|26
p|assembly0|0
p|place of death|3
p|image name|11
p|order3|45
p|jr/sr1|0
p|内閣4|280
p|district|15
p|assembly6|0
p|occupation|59
p|jr/sr0|0
p|国旗9|37
p|画像説明|1580
p|元首職|886
p|parliament3|0
p|死没地|1303
p|assembly7|0
p|term_end2|208
p|cabinet|0
p|退任日9|45
p|place of birth|5
p|その他職歴10|1
p|term_end|333
p|選挙区3|357
p|riding3|0
p|当選回数3|532
p|退任日12|10
p|past|0
p|title9|0
p|birth_date|286
p|cabinet4|0
p|元首4|90
p|date of birth|4
p|constituency_AM2|0
p|国旗5|386
p|term_start3|137
p|退任日15|1
p|parliament8|0
p|就任日14|2
p|president4|11
p|就任日3|1614
p|constituency_MP4|1
p|term9|0
p|constituency2|2
p|parliament0|0
p|退任日5|460
p|title0|0
p|jr/sr7|0
p|出身校|4471
p|chairman|0
p|その他職歴7|9
p|title6|1
p|office8|1
p|就任日10|21
p|jr/sr5|2

template|Template:Discogs release
count|65
properties|5
p|pure_url|0
p|1|0
p|id|60
p|release|0
p|type|60

template|Template:基礎情報 計画
count|6
properties|11
p|画像|0
p|サイト|4
p|前身|0
p|国|1
p|協賛|3
p|開始年|5
p|備考|2
p|結果|4
p|計画名|5
p|終了年|3
p|企画|5

template|Template:Infobox medieval text
count|1
properties|45
p|MS class 6|0
p|date of issue|0
p|series|0
p|name|1
p|MS class 1|0
p|genre|1
p|state of existence|0
p|subject|0
p|personages|0
p|below|0
p|setting|0
p|image|0
p|verse form|0
p|compiled by|0
p|period covered|1
p|manuscript(s)|0
p|audience|0
p|illustrated by|0
p|MS class 10|0
p|MS class 3|0
p|author(s)|1
p|patron|0
p|MS class 7|0
p|full title|0
p|alternative title(s)|1
p|principal manuscript(s)|0
p|personages (long list)|0
p|also known as|1
p|language|1
p|date|1
p|MS class 4|0
p|first printed edition|1
p|caption|1
p|dedicated to|0
p|MS class 8|0
p|provenance|0
p|MS class 5|0
p|length|0
p|ascribed to|1
p|MS class 2|0
p|Illustration(s)|0
p|sources|0
p|width|1
p|authenticity|0
p|MS class 9|0

template|Template:LaunchAttempt
count|1
properties|61
p|date4|0
p|decision_clock3|0
p|result5|0
p|decision_date4|0
p|decision_clock5|0
p|result2|1
p|notes6|0
p|weathergo3|1
p|decision_clock9|0
p|notes3|0
p|reason2|1
p|date9|0
p|result6|0
p|decision_clock4|0
p|reason8|0
p|decision_date8|0
p|weathergo7|0
p|decision_date5|0
p|decision_clock8|0
p|date1|1
p|date5|0
p|notes9|0
p|notes1|1
p|weathergo6|0
p|notes2|1
p|reason5|0
p|decision_date9|0
p|date8|0
p|reason9|0
p|result9|0
p|decision_clock1|1
p|result8|0
p|result3|1
p|notes5|0
p|date2|1
p|notes8|0
p|reason1|1
p|decision_date2|0
p|date6|0
p|weathergo4|0
p|date7|0
p|weathergo1|1
p|decision_date1|0
p|reason6|0
p|decision_date6|0
p|decision_clock7|0
p|notes4|0
p|decision_clock2|0
p|reason4|0
p|decision_clock6|0
p|decision_date3|0
p|result4|0
p|notes7|0
p|result7|0
p|weathergo5|0
p|reason7|0
p|weathergo8|0
p|reason3|0
p|date3|1
p|weathergo2|1
p|decision_date7|0

template|Template:Infobox automobile
count|11
properties|48
p|weight|1
p|production|8
p|name|11
p|designer|1
p|wheelbase|2
p|model_years|2
p|imagesize|0
p|Chassis|0
p|image_size|0
p|image|0
p|successor|3
p|interiorcaption|0
p|drivetrain|0
p|assembly|3
p|doors|0
p|replaced|0
p|height|1
p|interioralt|0
p|charging|0
p|powerout|0
p|interiorimage|0
p|yearconstruction|0
p|factory|0
p|aka|1
p|related|4
p|chassis|0
p|alt|0
p|range|0
p|operator|0
p|caption|5
p|battery|0
p|electric_range|0
p|class|4
p|Power|0
p|length|2
p|floortype|0
p|layout|3
p|manufacturer|11
p|platform|2
p|transmission|3
p|width|1
p|motor|0
p|body_style|4
p|predecessor|3
p|Capacity|0
p|upright|0
p|engine|7
p|capacity|0

template|Template:Infobox comic book title
count|15
properties|108
p|Myth|0
p|format|3
p|main_char_team|10
p|ISBN1|2
p|MArts|0
p|Chthulu|0
p|Autobio|0
p|1shot|1
p|PostApoc|0
p|ISBN12|0
p|genre|4
p|War|0
p|Vampire|0
p|imagesize|0
p|Horror|0
p|TPB4|0
p|startmo|1
p|Werewolf|0
p|image|0
p|limited|5
p|creative_team_year|2
p|ISBN5|0
p|TPB14|0
p|Furry|0
p|Magic|0
p|TechnoThril|0
p|Steampunk|0
p|ISBN11|0
p|TPB11|0
p|School|0
p|TPB|5
p|ISBN2|1
p|multigenre|0
p|Western|0
p|Zombie|0
p|WotW|0
p|Fantasy|0
p|Romance|0
p|Superhero|6
p|ISBN9|0
p|ISBN|5
p|Spy|0
p|TPB9|0
p|Crossover|0
p|Adaptation|0
p|writers|10
p|Thrill|0
p|Base|0
p|Sport|0
p|TPB3|0
p|Psych|0
p|noimage|15
p|ISBN10|0
p|Biopunk|0
p|TPB7|0
p|TPB10|0
p|Anthro|0
p|ISBN3|0
p|LoEG|0
p|ongoing|10
p|ISBN13|0
p|creative_team_month|1
p|date|12
p|Mystery|0
p|ISBN6|0
p|issues|13
p|artists|5
p|Humor|0
p|caption|0
p|publisher|11
p|Christian|0
p|Office|0
p|TPB6|0
p|schedule|10
p|ISBN8|0
p|pencillers|7
p|Politico|0
p|TPB2|1
p|TPB8|0
p|TPB1|2
p|editors|3
p|endmo|1
p|colorists|2
p|Philosophy|0
p|ISBN14|0
p|title|13
p|SciFi|0
p|TPB13|0
p|AltHistory|0
p|Adventure|0
p|Anarch|0
p|Detective|0
p|Swash|0
p|TPB12|0
p|Historical|0
p|ISBN4|0
p|Cyberpunk|0
p|Crime|0
p|inkers|3
p|creators|5
p|endyr|1
p|Erotic|0
p|ISBN7|0
p|TPB5|0
p|startyr|2
p|zh|0
p|Bond|0
p|letterers|1

template|Template:Desserte gare
count|1
properties|7
p|détail1|1
p|direction suivante|1
p|activité|1
p|gare précédente|1
p|détail2|0
p|gare suivante|1
p|direction précédente|1

template|Template:NHKの放送局
count|56
properties|41
p|kHz2|40
p|経度分|45
p|所在地|55
p|ラジオ年|42
p|緯度秒|45
p|デジ中継局|27
p|放送地域|28
p|経度秒|45
p|〒|55
p|表題|44
p|月日|49
p|コールサイン4|0
p|都市名|52
p|総合地域|24
p|ラジオ2地域|12
p|MHz|55
p|特記事項|23
p|年|49
p|緯度分|45
p|ラジオ地域|11
p|コールサイン5|3
p|FM地域|26
p|ch2|28
p|ラジ中継局|29
p|ch1|28
p|id|52
p|局舎画像|51
p|dch2|48
p|ラジオ月日|42
p|dch|52
p|kHz|43
p|経度度|45
p|ラジオ都市名|55
p|コールサイン6|2
p|緯度度|45
p|管轄|0
p|コールサイン|42
p|コールサイン2|39
p|コールサイン3|9
p|中継局|24
p|教育地域|12

template|Template:16TeamBracket-Compact-Tennis5
count|82
properties|214
p|RD1-score01-3|80
p|RD2-seed03|67
p|RD2-score05-3|81
p|RD1-seed12|78
p|RD1-team06|81
p|RD1-score04-2|81
p|RD2-score05-5|71
p|RD1-score15-2|81
p|RD1-score03-4|79
p|RD4-score01-4|81
p|RD1-seed01|81
p|RD1-score11-3|81
p|RD1-team03|81
p|RD2-score07-4|79
p|RD1-score08-2|81
p|RD2-score08-3|81
p|RD1-seed06|70
p|RD1-score07-5|67
p|RD1-score13-5|68
p|RD1-team15|81
p|RD2-seed07|69
p|RD1-score06-4|79
p|RD1-score14-1|81
p|RD1-score04-5|62
p|RD4-score02-4|81
p|RD3-score04-2|81
p|RD1-score05-3|81
p|RD2-score04-2|81
p|RD2-team04|81
p|RD1-score16-5|48
p|RD2-score03-5|69
p|RD3-score03-4|81
p|RD3-score01-4|80
p|RD3-team02|81
p|RD1-team11|81
p|RD1-score06-1|81
p|RD1-score14-5|68
p|RD1-score01-2|80
p|RD1-score02-4|76
p|RD2-score02-3|81
p|RD1-score07-2|81
p|RD1-score10-3|81
p|RD3-score04-5|63
p|RD2-score01-2|81
p|RD1-score12-4|79
p|RD1-score10-1|81
p|RD3|79
p|RD1-team09|81
p|RD2-score03-2|81
p|RD4-score02-1|81
p|RD1-score16-4|79
p|RD3-score03-1|81
p|RD1-seed07|75
p|RD1-seed13|71
p|RD1-seed02|72
p|RD4-seed02|81
p|RD3-seed02|77
p|RD1-score13-1|81
p|RD3-score04-3|81
p|RD1-score10-5|64
p|RD1-team12|81
p|RD1-score14-2|81
p|RD1-seed04|77
p|RD1-score11-2|81
p|RD1-score06-5|61
p|RD2-score07-3|81
p|RD1-team02|81
p|RD1-score05-2|81
p|RD3-score01-5|61
p|RD1-score15-3|81
p|RD2-score08-4|79
p|RD2-score03-1|81
p|RD1-score14-3|81
p|RD1-score03-3|81
p|RD2-score07-1|81
p|RD3-score02-4|80
p|RD1-seed11|75
p|RD2-score03-4|81
p|RD1-score07-4|78
p|RD3-team03|81
p|RD1-seed15|72
p|RD1-score04-4|79
p|RD1-score01-5|50
p|RD1-score02-3|80
p|RD2-score04-3|81
p|RD2-team03|81
p|RD2-score01-3|81
p|RD3-seed01|81
p|RD2-seed06|69
p|RD1-score13-2|81
p|RD1-score10-2|81
p|RD1-score01-1|81
p|RD1-score05-5|61
p|RD2-score02-4|81
p|RD1-seed03|74
p|RD1-score16-3|81
p|RD1-score02-2|80
p|RD4-score01-3|81
p|RD1-score08-5|67
p|RD3-score04-4|81
p|RD1-seed14|70
p|RD4-seed01|81
p|RD1|79
p|RD3-score03-2|81
p|RD2-score07-2|81
p|RD1-seed08|77
p|RD2-score06-5|71
p|RD2-seed01|81
p|RD3-score01-1|81
p|RD1-score09-3|81
p|RD4-score02-2|81
p|RD1-score12-3|81
p|RD1-score04-1|81
p|RD1-score15-4|79
p|RD1-score06-2|81
p|RD4-team02|81
p|RD1-score15-1|81
p|RD1-seed05|72
p|RD2-score01-4|81
p|RD3-team04|81
p|RD2-score08-5|65
p|RD2-score06-1|81
p|RD2-team07|81
p|RD2-seed04|79
p|RD1-score14-4|80
p|RD2-score03-3|81
p|RD4-score01-1|81
p|RD1-score07-3|81
p|RD1-seed16|81
p|RD3-score02-3|81
p|RD2-score05-1|81
p|RD1-team08|81
p|RD1-score05-1|81
p|RD4-score01-2|81
p|RD1-score08-4|78
p|RD3-score01-3|81
p|RD2-team02|81
p|RD2-score06-4|81
p|RD3-score02-2|81
p|RD1-score16-2|81
p|RD3-score01-2|81
p|RD4-score02-5|62
p|RD1-score09-2|81
p|RD2-seed05|80
p|RD1-score05-4|78
p|RD1-score13-3|81
p|RD1-score12-2|81
p|RD1-score06-3|81
p|RD1-score09-5|63
p|RD3-score03-5|62
p|RD2-team06|81
p|RD1-seed09|81
p|RD1-score15-5|48
p|RD1-score08-1|81
p|RD1-team01|81
p|RD1-score11-5|64
p|RD1-score03-2|81
p|RD2-seed02|73
p|RD2-score08-1|81
p|RD2|79
p|RD1-team16|81
p|RD2-score02-5|61
p|RD2-score05-4|81
p|RD1-team13|81
p|RD1-seed10|71
p|RD4-team01|81
p|RD3-score02-1|81
p|RD1-score04-3|81
p|RD2-score05-2|81
p|RD3-seed04|81
p|RD1-score11-1|81
p|RD2-team05|81
p|RD2-score04-1|81
p|RD4-score01-5|62
p|RD1-team05|81
p|RD2-team08|81
p|RD2-score02-1|81
p|RD1-team14|81
p|RD1-score01-4|76
p|RD1-team07|81
p|RD1-team04|81
p|RD3-score03-3|81
p|RD2-score07-5|66
p|RD1-score03-5|62
p|RD1-score12-5|63
p|RD1-score09-4|79
p|RD3-score04-1|81
p|RD3-team01|81
p|RD1-score13-4|80
p|RD2-seed08|81
p|RD2-score02-2|81
p|RD2-score04-5|70
p|RD2-score06-2|81
p|RD2-score06-3|81
p|RD4-score02-3|81
p|RD1-score11-4|79
p|RD1-score02-5|50
p|RD2-score08-2|81
p|RD1-score09-1|81
p|RD1-score12-1|81
p|RD1-score08-3|81
p|RD2-score04-4|81
p|RD2-score01-5|61
p|RD1-score16-1|81
p|RD3-seed03|74
p|RD1-score02-1|80
p|RD1-score10-4|79
p|RD4|79
p|RD3-score02-5|62
p|RD2-team01|81
p|RD1-score03-1|81
p|RD2-score01-1|81
p|RD1-score07-1|81
p|RD1-team10|81

template|Template:都営バス営業所
count|19
properties|29
p|経度分|1
p|所在地|19
p|写真説明|5
p|緯度秒|1
p|地図2|0
p|主な区域|16
p|写真サイズ|0
p|経度秒|1
p|営業所en|19
p|ラベル位置|0
p|系統数|18
p|緯度分|1
p|分駐所en|1
p|備考|17
p|収容台数|11
p|分駐所|1
p|座標|0
p|支所en|8
p|N(北緯)及びS(南緯)|1
p|地図|1
p|区域|3
p|経度度|1
p|緯度度|1
p|営業開始|10
p|支所|8
p|E(東経)及びW(西経)|1
p|写真|19
p|営業開始備考|1
p|営業所|19

template|Template:Infobox political party
count|214
properties|109
p|footnotes|20
p|secretary|1
p|native_name|43
p|spokesperson|3
p|lang2|3
p|membership|54
p|seats3_title|84
p|affiliation1_title|8
p|seats1|4
p|newspaper|19
p|party name|0
p|website|146
p|name|125
p|name_lang2|0
p|leader5_title|0
p|founder|18
p|president|8
p|blank2_title|2
p|blank1_info|0
p|ideology|196
p|blank2|2
p|state|8
p|founded|20
p|seats2|5
p|european|79
p|successor|9
p|leader3_title|8
p|wing3|0
p|disbanded|0
p|seats3|5
p|lang3|0
p|party_logo|56
p|leader1_title|58
p|leader4_name|1
p|name_lang4|0
p|merged|6
p|name_native|68
p|leader3_name|8
p|party logo|0
p|blank3|0
p|country|180
p|blank3_info|0
p|leader|116
p|succeeded by|0
p|leader4_title|1
p|blank_info|0
p|seats6_title|7
p|seats7|0
p|dissolution|17
p|national|18
p|blank3_title|1
p|slogan|7
p|lang4|0
p|dissolved|7
p|international affiliation|0
p|symbol|9
p|foundation|172
p|leader2_name|19
p|logo|26
p|merger|26
p|wing2|0
p|leader2_title|22
p|wing2_title|0
p|student_wing|1
p|youth_wing|61
p|european affiliation|0
p|party_name|81
p|name_lang3|0
p|international|93
p|affiliation1|6
p|blank_title|0
p|spokesman|13
p|split|14
p|caption|0
p|headquarters|174
p|seats1_title|152
p|seats4_title|56
p|country2|16
p|blank1_title|4
p|wing3_title|0
p|seats2_title|115
p|secretary_general|23
p|position|156
p|wing1_title|5
p|europarl|50
p|succeeded_by|0
p|seats6|0
p|membership_year|20
p|seats7_title|2
p|blank2_info|0
p|religion|3
p|leader1_name|54
p|colours|117
p|colorcode|201
p|wing1|5
p|name_lang1|0
p|seats5|2
p|preceded_by|0
p|preceded by|0
p|leader5_name|0
p|seats5_title|27
p|chairperson|4
p|blank1|4
p|name_english|5
p|predecessor|22
p|chairman|18
p|lang1|4
p|european parliament group|0
p|seats4|3

template|Template:基礎情報 恒例行事
count|42
properties|56
p|footnotes|0
p|native_name|6
p|coordinates|0
p|organized|2
p|people|0
p|website|26
p|area|0
p|name|37
p|patrons|0
p|logo_size|1
p|genre|25
p|location|33
p|imagesize|0
p|ends|2
p|organizer|15
p|image_size|0
p|image|0
p|founded|4
p|filing|3
p|URL|0
p|native_name_lang|0
p|organiser|0
p|participants|1
p|prev|0
p|country|15
p|years_active|1
p|leader_name|0
p|last|3
p|patron|0
p|begins|2
p|logo|2
p|free_label|0
p|leader_title|0
p|dates|10
p|date|0
p|member|0
p|organised|2
p|alt|0
p|founder_name|0
p|caption|20
p|status|14
p|founder_title|0
p|homepage|0
p|next|0
p|first|23
p|budget|1
p|logo_caption|2
p|logosize|0
p|established|4
p|frequency|7
p|activity|2
p|attendance|22
p|venue|20
p|logo_alt|0
p|free_text|0
p|capacity|0

template|Template:駅情報
count|14686
properties|122
p|所属事業者|14161
p|駅間B3|145
p|所属路線1|1835
p|次の駅4|128
p|所属路線6|24
p|画像|12428
p|起点駅5|42
p|経度分|3156
p|副項目1|952
p|所在地|14541
p|pxl|4377
p|所属路線|12895
p|隣の駅3|179
p|備考全幅|1134
p|乗入路線数|1547
p|緯度秒|3156
p|前の駅7|6
p|前の駅2|1022
p|隣の駅7|3
p|駅番号8|0
p|キロ程7|11
p|駅間A2|615
p|キロ程1|1290
p|駅間A8|1
p|所属路線2|1500
p|統計年度|7785
p|次の駅8|5
p|副項目名3|85
p|経度秒|3156
p|駅番号4|2
p|乗降人員|2959
p|キロ程5|44
p|駅間A5|19
p|次の駅3|325
p|社色|13849
p|駅間B2|744
p|起点駅3|280
p|起点駅|11086
p|母国語表記|519
p|起点駅6|20
p|副項目2|485
p|隣の駅4|55
p|駅番号5|0
p|隣の駅8|1
p|キロ程|11739
p|キロ程6|20
p|前の駅8|4
p|緯度分|3156
p|所属路線5|56
p|副項目名1|990
p|駅間B5|23
p|副項目名2|594
p|駅間A4|36
p|駅間A1|1123
p|キロ程2|1147
p|備考|8225
p|次の駅7|13
p|隣の駅5|18
p|管理者|90
p|座標|26
p|起点駅2|1153
p|駅構造|14205
p|キロ程4|104
p|乗車人員|5583
p|駅間B7|8
p|隣の駅1|328
p|前の駅5|38
p|駅間B1|1071
p|駅番号3|5
p|駅間A6|4
p|キロ程8|4
p|所属路線8|5
p|N(北緯)及びS(南緯)|555
p|起点駅7|10
p|駅番号2|36
p|隣の駅2|555
p|隣の駅|1043
p|副駅名|368
p|廃止年月日|2405
p|文字色|3912
p|所属路線4|139
p|次の駅6|23
p|駅番号6|0
p|副項目3|56
p|地図国コード|559
p|駅間B6|12
p|駅間B|10923
p|よみがな|13595
p|前の駅4|84
p|経度度|3156
p|前の駅1|1768
p|キロ程3|284
p|乗換|535
p|開業年月日|14371
p|駅名|14665
p|次の駅|12131
p|駅間B4|66
p|駅番号7|0
p|起点駅4|100
p|緯度度|3156
p|駅間A|11114
p|ローマ字|14153
p|駅間A7|3
p|次の駅1|1684
p|隣の駅6|9
p|起点駅1|1373
p|電報略号|7089
p|画像説明|11480
p|駅番号|1591
p|駅間A3|112
p|次の駅2|1313
p|駅番号1|49
p|次の駅5|50
p|E(東経)及びW(西経)|554
p|所属路線3|375
p|前の駅|12553
p|前の駅6|14
p|ホーム|13120
p|起点駅8|4
p|所属路線7|13
p|所在地幅|737
p|前の駅3|231

template|Template:Infobox 動脈
count|84
properties|20
p|Caption|42
p|BranchTo|36
p|Name|48
p|ColumnGap|0
p|Supplies|39
p|Latin|82
p|BoxWidth|0
p|boxwidth|0
p|Precursor|7
p|Vein|34
p|Imagemap|0
p|BranchFrom|78
p|English|78
p|GraySubject|79
p|MeshName|17
p|Caption2|24
p|Image|0
p|columngap|0
p|Width2|1
p|Image2|50

template|Template:LondonGazette
count|4
properties|13
p|city|0
p|separator|0
p|nolink|0
p|issue|4
p|1|0
p|linkeddate|0
p|date|4
p|2|0
p|startpage|4
p|endpage|3
p|supp|2
p|accessdate|3
p|notarchive|0

template|Template:内容過剰
count|255
properties|5
p|t|5
p|section|66
p|1|0
p|date|71
p|2|0

template|Template:日本の保育園
count|2
properties|23
p|外部リンク|2
p|併合園|0
p|分園|0
p|画像|2
p|経度分|0
p|所在地|2
p|緯度秒|0
p|国公私立|2
p|経度秒|0
p|園名|2
p|緯度分|0
p|座標|0
p|閉園年月日|0
p|郵便番号|2
p|経度度|0
p|定員|2
p|設置者|2
p|緯度度|0
p|設立年月日|2
p|創立者|0
p|記念日名称|0
p|過去園名|0
p|創立記念日|0

template|Template:Infobox Speedway rider
count|1
properties|37
p|czechleague|0
p|website|0
p|years|1
p|name|1
p|SGP win|0
p|death_date|0
p|career|1
p|birth_place|1
p|image_size|0
p|indivhonour|1
p|image|0
p|russianleague|0
p|death_place|0
p|britishleague|0
p|retired|1
p|polishleague|0
p|SGP No|0
p|swedishleague|0
p|coach|0
p|teamyear|1
p|SGP starts|0
p|germanleague|0
p|alt|0
p|manager|0
p|caption|0
p|teamhonour|1
p|nationality|0
p|danishleague|0
p|promoter|0
p|italianleague|0
p|finnishleague|0
p|SGP finals|0
p|indivyear|1
p|SGP podium|0
p|norwegianleague|0
p|birth_date|1
p|nickname|0

template|Template:栄養価
count|238
properties|89
p|selenium_ug|1
p|zinc_mg|220
p|leucine|103
p|aspartic acid|102
p|carbs|237
p|glycine|102
p|polyfat|196
p|name|237
p|lactose|0
p|source|2
p|thiamin_mg|222
p|serine|102
p|betacarotene_ug|173
p|lutein_ug|130
p|calcium_mg|224
p|vitE_iu|0
p|vitK_ug|172
p|tyrosine|101
p|threonine|103
p|float|1
p|image_size|0
p|phenylalanine|103
p|image|0
p|omega6fat|17
p|proline|101
p|valine|103
p|opt4v|1
p|iron_mg|225
p|vitD_iu|136
p|belowstyle|0
p|noRDA|1
p|niacin_mg|221
p|magnesium_mg|220
p|isoleucine|103
p|fiber|224
p|opt2v|37
p|vitA_iu|2
p|vitB6_mg|210
p|manganese_mg|144
p|protein|237
p|kcal|39
p|monofat|195
p|vitA_asbeta_iu|0
p|transfat|19
p|opt2n|37
p|starch|1
p|opt3v|1
p|caffeine|2
p|source_USDA|0
p|cystine|100
p|satfat|197
p|methionine|105
p|histidine|103
p|opt1v|30
p|hydroxyproline|1
p|fibre|2
p|water|215
p|fat|237
p|serving_size|2
p|choline_mg|125
p|opt3n|1
p|source_usda|204
p|vitD_ug|16
p|sugars|161
p|image_alt|0
p|vitC_mg|216
p|riboflavin_mg|222
p|vitA_ug|183
p|note|11
p|caption|4
p|omega3fat|26
p|potassium_mg|223
p|sodium_mg|210
p|lysine|105
p|kJ|222
p|phosphorus_mg|224
p|alanine|102
p|notes|0
p|vitE_mg|184
p|selenium_μg|139
p|arginine|103
p|opt1n|32
p|vitB12_ug|167
p|alcohol|14
p|folate_ug|211
p|tryptophan|105
p|opt4n|1
p|glutamic acid|102
p|pantothenic_mg|197

template|Template:Infobox Officeholder
count|337
properties|1407
p|2blankname14|0
p|assembly4|0
p|lieutenant_governor16|0
p|president7|1
p|speaker|0
p|governor3|4
p|order8|5
p|5blankname14|0
p|riding13|0
p|preceding6|0
p|minority_floor_leader1|0
p|footnotes|2
p|firstminister14|0
p|state_house12|0
p|office11|0
p|state_assembly|0
p|co-leader10|0
p|lieutenant7|0
p|preceded10|0
p|native_name|3
p|governor4|4
p|minister13|0
p|parliament4|0
p|termlabel3|0
p|majority_leader14|0
p|5namedata6|0
p|vicepresident5|0
p|chancellor10|0
p|term_label2|0
p|termend5|0
p|mawards|9
p|ambassador_from1|0
p|committees|1
p|2blankname5|0
p|viceprimeminister8|0
p|minorityleader13|0
